,ENG-SPA_id,Phonemes_ENG,Phonemes_SPA,Total_phonemes_ENG,Total_phonemes_SPA
121,s2_1_seg122,[],"[('p', 0.826, 0.876), ('B', 1.856, 1.886)]",0,2
122,s2_1_seg123,"[('w', 0.0, 0.04)]","[('p', 0.0, 0.046), ('w', 0.046, 0.076)]",1,2
123,s2_1_seg124,"[('v', 0.19, 0.27)]",[],1,0
124,s2_1_seg125,"[('m', 0.0, 0.08), ('p', 0.28, 0.31), ('p', 0.41, 0.46)]","[('m', 0.146, 0.216)]",3,1
125,s2_1_seg126,"[('w', 0.22, 0.25)]",[],1,0
126,s2_1_seg127,"[('v', 0.37, 0.41), ('w', 0.5, 0.61), ('f', 3.76, 3.8), ('v', 4.04, 4.11), ('v', 4.35, 4.41), ('f', 5.3, 5.52), ('w', 6.07, 6.21), ('p', 7.78, 7.83), ('v', 8.68, 8.74), ('v', 9.1, 9.13)]","[('p', 0.0, 0.026), ('m', 0.716, 0.816), ('m', 3.446, 3.516), ('p', 3.876, 3.926), ('p', 4.276, 4.326), ('B', 4.416, 4.446), ('B', 4.516, 4.556), ('m', 5.646, 5.746), ('f', 5.876, 5.936), ('w', 5.936, 6.016), ('p', 7.886, 7.926), ('B', 9.046, 9.106)]",10,12
127,s2_1_seg128,[],"[('B', 0.046, 0.076), ('m', 1.636, 1.696)]",0,2
128,s2_1_seg129,"[('m', 0.18, 0.22), ('p', 0.41, 0.44), ('p', 0.6, 0.63)]","[('b', 0.006, 0.036), ('m', 0.186, 0.246)]",3,2
129,s2_1_seg130,"[('v', 0.23, 0.26), ('v', 0.43, 0.46), ('b', 0.52, 0.57)]","[('m', 0.216, 0.296), ('b', 0.296, 0.326), ('m', 0.566, 0.656)]",3,3
130,s2_1_seg131,"[('v', 0.12, 0.17)]","[('B', 0.286, 0.336)]",1,1
131,s2_1_seg132,"[('w', 0.23, 0.44)]",[],1,0
132,s2_1_seg133,"[('w', 0.7, 0.81), ('w', 2.33, 2.43), ('w', 4.31, 4.43)]","[('w', 1.616, 1.646), ('w', 3.646, 3.676), ('f', 3.916, 3.986)]",3,3
133,s2_1_seg134,"[('p', 0.21, 0.24), ('m', 0.83, 0.86), ('p', 0.86, 0.89)]","[('m', 0.226, 0.256), ('m', 0.706, 0.736), ('p', 0.736, 0.766)]",3,3
134,s2_1_seg135,[],[],0,0
135,s2_1_seg136,"[('b', 0.49, 0.55), ('v', 0.71, 0.78), ('m', 0.88, 0.96), ('m', 1.51, 1.56)]","[('p', 1.256, 1.296), ('w', 1.466, 1.536)]",4,2
136,s2_1_seg137,"[('b', 0.16, 0.2), ('v', 0.36, 0.42), ('w', 0.66, 0.72)]","[('B', 1.256, 1.286), ('m', 1.466, 1.536)]",3,2
137,s2_1_seg138,"[('w', 0.24, 0.27)]","[('B', 0.136, 0.166)]",1,1
138,s2_1_seg139,"[('w', 0.14, 0.23)]",[],1,0
139,s2_1_seg140,"[('m', 0.0, 0.03), ('m', 0.5, 0.53), ('m', 1.11, 1.14)]","[('m', 0.0, 0.026), ('m', 0.626, 0.656), ('B', 1.326, 1.376), ('m', 1.626, 1.656)]",3,4
140,s2_1_seg141,"[('w', 0.0, 0.05)]",[],1,0
141,s2_1_seg142,"[('m', 0.01, 0.04), ('p', 0.29, 0.32), ('m', 0.38, 0.41)]","[('p', 0.346, 0.376), ('m', 0.556, 0.596)]",3,2
142,s2_1_seg143,[],[],0,0
143,s2_1_seg144,"[('p', 0.39, 0.46), ('f', 0.72, 0.79), ('m', 0.87, 0.92)]","[('p', 0.026, 0.066), ('m', 0.266, 0.316), ('B', 0.516, 0.546), ('m', 0.726, 0.766), ('m', 0.766, 0.806), ('m', 0.866, 0.916)]",3,6
144,s2_1_seg145,"[('v', 0.47, 0.5)]",[],1,0
145,s2_1_seg146,"[('v', 0.25, 0.33)]","[('b', 0.006, 0.076), ('B', 0.286, 0.336)]",1,2
146,s2_1_seg147,"[('m', 0.59, 0.63)]","[('p', 0.706, 0.806), ('p', 1.666, 1.736), ('p', 1.976, 2.016), ('p', 2.286, 2.316)]",1,4
147,s2_1_seg148,"[('m', 0.04, 0.11), ('b', 0.35, 0.42), ('f', 0.53, 0.56), ('p', 1.03, 1.06), ('f', 1.51, 1.56), ('w', 1.91, 1.95)]","[('m', 0.016, 0.136), ('B', 0.486, 0.526), ('m', 1.126, 1.186), ('m', 1.496, 1.566)]",6,4
148,s2_1_seg149,"[('w', 0.16, 0.2), ('b', 1.09, 1.12), ('m', 1.87, 1.92), ('m', 2.65, 2.68)]","[('w', 0.216, 0.276), ('p', 0.616, 0.656), ('m', 1.236, 1.336), ('p', 2.036, 2.066)]",4,4
149,s2_1_seg150,"[('v', 0.48, 0.54), ('b', 0.57, 0.6), ('m', 0.66, 0.69)]","[('m', 0.216, 0.286), ('m', 0.506, 0.556)]",3,2
150,s2_1_seg151,"[('b', 2.32, 2.38), ('m', 2.56, 2.63), ('m', 2.78, 2.83), ('m', 3.16, 3.23), ('f', 3.38, 3.48), ('f', 3.85, 3.89), ('p', 3.99, 4.14), ('b', 4.28, 4.31)]","[('p', 1.776, 1.816), ('w', 1.816, 1.876), ('m', 2.116, 2.156), ('b', 2.156, 2.206), ('m', 3.596, 3.666), ('p', 4.146, 4.176), ('B', 4.346, 4.376)]",8,7
151,s2_1_seg152,"[('b', 0.15, 0.2), ('m', 2.88, 2.94), ('p', 3.04, 3.2), ('b', 3.52, 3.59), ('m', 5.82, 5.9), ('b', 6.31, 6.36)]","[('p', 0.366, 0.406), ('m', 3.316, 3.346), ('p', 3.496, 3.526), ('w', 5.366, 5.396), ('m', 5.616, 5.706), ('m', 6.046, 6.086), ('B', 6.576, 6.606)]",6,7
152,s2_1_seg153,"[('m', 0.0, 0.03)]","[('m', 0.016, 0.076), ('w', 0.336, 0.366)]",1,2
153,s2_1_seg154,"[('v', 0.98, 1.07)]","[('B', 1.026, 1.066)]",1,1
154,s2_1_seg155,"[('m', 0.16, 0.37), ('v', 1.4, 1.5), ('m', 1.94, 1.99), ('b', 2.08, 2.13)]","[('m', 0.746, 0.786), ('B', 1.626, 1.666), ('m', 2.396, 2.466)]",4,3
155,s2_1_seg156,"[('m', 1.02, 1.39)]","[('m', 1.306, 1.386)]",1,1
156,s2_1_seg157,"[('v', 0.7, 0.76), ('w', 0.93, 0.96), ('f', 1.26, 1.39)]","[('b', 0.506, 0.546), ('B', 1.846, 1.886)]",3,2
157,s2_1_seg158,"[('m', 0.76, 1.01), ('p', 1.23, 1.34), ('m', 1.43, 1.46)]","[('f', 0.456, 0.546), ('p', 1.296, 1.326), ('m', 1.446, 1.476)]",3,3
158,s2_1_seg159,"[('w', 0.17, 0.22), ('w', 0.64, 0.7), ('b', 0.82, 0.88), ('v', 1.24, 1.27), ('f', 1.4, 1.48), ('m', 1.78, 1.83)]","[('p', 0.0, 0.036), ('p', 0.496, 0.536), ('p', 1.386, 1.446)]",6,3
159,s2_1_seg160,"[('b', 0.0, 0.03), ('v', 0.59, 0.62), ('m', 5.17, 5.23), ('w', 5.32, 5.35)]","[('p', 0.016, 0.056), ('m', 4.396, 4.436), ('p', 4.436, 4.486), ('B', 4.886, 4.916), ('m', 6.006, 6.036)]",4,5
160,s2_1_seg161,"[('v', 0.03, 0.06), ('w', 0.9, 0.93)]","[('B', 0.716, 0.766), ('p', 0.916, 0.956)]",2,2
161,s2_1_seg162,"[('m', 0.27, 0.31)]",[],1,0
162,s2_1_seg163,"[('v', 0.19, 0.26), ('w', 2.01, 2.05)]","[('p', 1.096, 1.136)]",2,1
163,s2_1_seg164,"[('v', 0.33, 0.37), ('p', 0.74, 0.79)]","[('m', 0.366, 0.466), ('B', 0.946, 1.086)]",2,2
164,s2_1_seg165,"[('m', 0.32, 0.38), ('m', 0.49, 0.55), ('v', 0.6, 0.65)]","[('p', 0.456, 0.526), ('p', 0.846, 0.876), ('F', 1.896, 1.996), ('w', 1.996, 2.056)]",3,4
165,s2_1_seg166,"[('v', 1.82, 1.85), ('f', 2.17, 2.28), ('w', 2.75, 2.78), ('w', 2.87, 2.93), ('b', 3.47, 3.52)]","[('B', 0.656, 0.686), ('w', 3.046, 3.076), ('B', 3.231, 3.276), ('w', 3.276, 3.346), ('B', 3.416, 3.446)]",5,5
166,s2_1_seg167,[],"[('B', 0.346, 0.396)]",0,1
167,s2_1_seg168,"[('m', 0.1, 0.15), ('f', 0.48, 0.62)]","[('m', 0.026, 0.126), ('m', 0.346, 0.396), ('p', 0.676, 0.766), ('p', 1.266, 1.326), ('B', 1.456, 1.486)]",2,5
168,s2_1_seg169,"[('f', 0.37, 0.44), ('m', 0.67, 0.72)]","[('m', 0.506, 0.546), ('p', 0.546, 0.636)]",2,2
169,s2_1_seg170,"[('b', 0.65, 0.69), ('v', 1.43, 1.48), ('w', 1.87, 1.96), ('v', 2.21, 2.27), ('w', 2.75, 2.83)]","[('m', 0.016, 0.126), ('m', 0.876, 0.956), ('B', 1.196, 1.256)]",5,3
170,s2_1_seg171,"[('f', 0.09, 0.21), ('f', 0.38, 0.46), ('p', 0.9, 0.98), ('f', 1.27, 1.31), ('w', 1.81, 1.84), ('w', 2.04, 2.07), ('p', 2.29, 2.37), ('w', 3.07, 3.1), ('b', 3.22, 3.27), ('v', 3.78, 3.86)]","[('B', 0.216, 0.276), ('p', 0.836, 0.916), ('B', 1.276, 1.336), ('B', 2.006, 2.056), ('B', 3.586, 3.636), ('B', 3.736, 3.776)]",10,6
171,s2_1_seg172,"[('m', 0.68, 0.74)]","[('p', 0.456, 0.496)]",1,1
172,s2_1_seg173,"[('v', 0.33, 0.37), ('m', 0.46, 0.57)]","[('m', 0.416, 0.446), ('B', 0.576, 0.616)]",2,2
173,s2_1_seg174,"[('m', 0.45, 0.5)]","[('m', 0.046, 0.136), ('p', 0.436, 0.486)]",1,2
174,s2_1_seg175,[],[],0,0
175,s2_1_seg176,"[('m', 0.11, 0.14), ('f', 0.48, 0.52), ('m', 1.72, 1.76)]","[('p', 0.256, 0.306), ('m', 0.366, 0.416), ('m', 1.176, 1.266), ('m', 2.126, 2.186), ('p', 2.186, 2.236)]",3,5
176,s2_1_seg177,"[('m', 0.82, 0.85), ('m', 1.0, 1.07), ('p', 1.2, 1.31), ('b', 1.45, 1.49), ('m', 1.58, 1.71)]","[('p', 0.636, 0.706), ('m', 1.246, 1.296), ('m', 1.356, 1.416), ('p', 1.416, 1.466)]",5,4
177,s2_1_seg178,"[('m', 1.24, 1.29)]","[('m', 0.546, 0.596)]",1,1
178,s2_1_seg179,"[('w', 0.27, 0.35)]","[('B', 0.516, 0.556)]",1,1
179,s2_1_seg180,"[('w', 0.17, 0.21), ('w', 0.67, 0.73)]","[('m', 0.486, 0.546), ('w', 0.816, 0.896), ('B', 1.246, 1.296)]",2,3
180,s2_1_seg181,"[('b', 0.09, 0.12), ('b', 0.74, 0.78)]","[('p', 0.016, 0.046), ('B', 0.336, 0.396)]",2,2
181,s2_1_seg182,"[('m', 0.05, 0.08), ('m', 0.56, 0.63)]","[('B', 0.096, 0.126), ('m', 0.576, 0.616)]",2,2
182,s2_1_seg183,"[('f', 0.19, 0.23), ('w', 0.39, 0.45), ('w', 1.89, 1.99), ('v', 2.66, 2.74), ('m', 2.88, 2.95), ('v', 3.13, 3.28)]","[('B', 0.766, 0.796), ('B', 1.936, 2.026), ('m', 2.716, 2.816), ('B', 2.876, 2.916), ('m', 2.976, 3.036)]",6,5
183,s2_1_seg184,"[('v', 0.17, 0.21), ('b', 0.21, 0.24), ('f', 0.44, 0.49), ('f', 0.61, 0.65), ('m', 0.8, 0.87), ('b', 1.07, 1.16), ('m', 1.96, 1.99), ('m=', 2.32, 2.4), ('m', 2.49, 2.57), ('m', 2.64, 2.7), ('f', 3.38, 3.44), ('m=', 3.48, 3.52)]","[('B', 0.126, 0.166), ('B', 0.476, 0.526), ('m', 0.746, 0.826), ('B', 1.086, 1.156), ('m', 2.656, 2.716), ('p', 2.716, 2.776), ('m', 3.086, 3.146), ('p', 3.146, 3.206), ('m', 3.346, 3.426)]",12,9
184,s2_1_seg185,"[('w', 0.02, 0.09), ('w', 0.26, 0.29), ('m', 0.77, 0.8), ('w', 1.71, 1.76), ('w', 1.79, 1.89), ('f', 1.96, 2.01)]","[('w', 0.036, 0.116), ('B', 0.546, 0.606)]",6,2
185,s2_1_seg186,"[('b', 0.0, 0.09), ('f', 0.12, 0.18), ('f', 0.32, 0.43), ('m', 0.83, 0.88), ('w', 0.93, 1.09)]","[('p', 1.436, 1.476), ('p', 1.716, 1.756), ('w', 1.756, 1.826)]",5,3
186,s2_1_seg187,[],[],0,0
187,s2_1_seg188,"[('p', 0.15, 0.18), ('p', 0.26, 0.3), ('b', 0.35, 0.47)]","[('m', 0.116, 0.176), ('p', 0.546, 0.626), ('p', 0.696, 0.726), ('p', 2.166, 2.256)]",3,4
188,s2_1_seg189,"[('v', 0.54, 0.61), ('b', 1.22, 1.26), ('w', 1.7, 1.73)]","[('B', 0.336, 0.386), ('B', 0.436, 0.486), ('p', 1.416, 1.476)]",3,3
189,s2_1_seg190,"[('w', 0.44, 0.58), ('b', 1.06, 1.16)]","[('b', 1.006, 1.136)]",2,1
190,s2_1_seg191,[],[],0,0
191,s2_1_seg192,[],[],0,0
192,s2_1_seg193,"[('w', 0.02, 0.15), ('w', 1.93, 1.98)]","[('b', 0.016, 0.056), ('w', 0.056, 0.166), ('B', 2.046, 2.096), ('m', 2.246, 2.316)]",2,4
193,s2_1_seg194,"[('m', 0.26, 0.32), ('p', 0.32, 0.37), ('w', 0.52, 0.6), ('f', 0.76, 0.85), ('m', 1.03, 1.26)]","[('m', 0.256, 0.306), ('p', 0.306, 0.376), ('f', 0.616, 0.726), ('w', 0.726, 0.756), ('f', 0.786, 0.876)]",5,5
194,s2_1_seg195,"[('w', 0.0, 0.03), ('p', 0.46, 0.5), ('v', 0.54, 0.65), ('m', 0.85, 1.09), ('v', 1.62, 1.68), ('w', 1.9, 1.95), ('m', 3.28, 3.41), ('w', 3.72, 3.77), ('m', 3.83, 3.91), ('w', 4.23, 4.28), ('f', 4.54, 4.59), ('w', 5.16, 5.19), ('p', 6.21, 6.27)]","[('p', 0.006, 0.046), ('p', 0.556, 0.596), ('B', 0.896, 0.936), ('f', 1.106, 1.196), ('m', 1.356, 1.386), ('m', 1.586, 1.626), ('m', 2.976, 3.016), ('b', 3.016, 3.076), ('m', 3.276, 3.346), ('m', 3.856, 3.966), ('p', 5.296, 5.346)]",13,11
195,s2_1_seg196,"[('w', 0.1, 0.2), ('p', 1.18, 1.22)]","[('w', 1.286, 1.366)]",2,1
196,s2_1_seg197,"[('f', 0.14, 0.28), ('m', 0.63, 0.9), ('p', 1.73, 1.82), ('m', 2.09, 2.16)]","[('b', 0.016, 0.046), ('p', 1.306, 1.336)]",4,2
197,s2_1_seg198,"[('w', 0.0, 0.11), ('f', 0.18, 0.3), ('p', 0.57, 0.65), ('p', 0.73, 0.81), ('w', 1.83, 1.93), ('m', 2.0, 2.1), ('b', 2.78, 2.81), ('m', 3.06, 3.11)]","[('b', 0.026, 0.076), ('m', 0.376, 0.466), ('p', 0.636, 0.676), ('m', 2.496, 2.586), ('B', 3.071, 3.116), ('w', 3.116, 3.196), ('B', 3.276, 3.336), ('p', 3.486, 3.566)]",8,8
198,s2_1_seg199,"[('m', 0.96, 1.01), ('m', 1.33, 1.39), ('m', 1.89, 1.92), ('m', 2.09, 2.15)]","[('b', 0.036, 0.116), ('B', 0.916, 0.956), ('f', 1.696, 1.786)]",4,3
199,s2_1_seg200,"[('w', 1.27, 1.35), ('p', 1.76, 1.79), ('b', 1.86, 1.89), ('v', 2.09, 2.2)]","[('b', 0.676, 0.716), ('p', 1.426, 1.506)]",4,2
200,s2_1_seg201,"[('m', 0.64, 0.71), ('b', 1.53, 1.63), ('f', 2.07, 2.14), ('v', 2.65, 2.69), ('m', 2.69, 2.79)]","[('p', 1.496, 1.566), ('p', 1.936, 2.016), ('B', 2.236, 2.276), ('m', 2.796, 2.896)]",5,4
201,s2_1_seg202,"[('v', 1.36, 1.42)]","[('m', 0.496, 0.586), ('F', 1.676, 1.756), ('w', 1.756, 1.836)]",1,3
202,s2_1_seg203,"[('f', 0.13, 0.19), ('m', 0.26, 0.3), ('m', 0.47, 0.56), ('f', 2.61, 2.65), ('p', 2.96, 3.06), ('b', 3.16, 3.25), ('b', 3.64, 3.74), ('v', 4.13, 4.29), ('m', 4.33, 4.42), ('m', 4.76, 4.81)]","[('m', 0.366, 0.416), ('B', 0.656, 0.706), ('f', 2.136, 2.206), ('w', 2.206, 2.296), ('B', 2.886, 2.946), ('m', 4.056, 4.166), ('b', 4.166, 4.206), ('m', 4.496, 4.586)]",10,8
203,s2_1_seg204,"[('w', 0.35, 0.39), ('m', 0.56, 0.67)]","[('m', 0.556, 0.636), ('m', 0.636, 0.706), ('w', 0.986, 1.026)]",2,3
204,s2_1_seg205,[],[],0,0
205,s2_1_seg206,"[('w', 0.97, 1.0), ('w', 1.12, 1.25), ('m', 1.94, 2.07), ('f', 2.07, 2.1)]","[('m', 1.826, 1.886), ('p', 2.276, 2.376), ('B', 2.586, 2.616), ('m', 2.966, 3.026)]",4,4
206,s2_1_seg207,"[('m', 1.47, 1.59), ('m', 2.02, 2.13), ('p', 2.13, 2.23), ('v', 2.59, 2.83), ('p', 3.28, 3.33), ('p', 3.73, 3.76)]","[('w', 1.086, 1.236), ('p', 1.316, 1.366), ('m', 1.616, 1.686), ('p', 1.686, 1.746), ('B', 2.056, 2.086), ('m', 2.176, 2.246), ('p', 2.606, 2.686), ('p', 2.986, 3.016), ('p', 3.866, 3.896)]",6,9
207,s2_1_seg208,"[('m', 1.06, 1.12), ('b', 1.43, 1.47)]","[('m', 0.166, 0.276), ('p', 0.276, 0.356), ('p', 0.956, 1.006), ('m', 2.416, 2.466), ('F', 2.866, 3.016), ('w', 3.016, 3.076)]",2,6
208,s2_1_seg209,"[('v', 0.8, 0.9), ('m', 0.9, 1.01)]","[('m', 0.946, 1.036)]",2,1
209,s2_1_seg210,"[('m', 0.87, 0.96), ('p', 1.275, 1.32), ('m', 1.51, 1.67), ('p', 2.61, 2.68)]","[('m', 0.556, 0.666), ('p', 0.846, 0.906), ('m', 1.096, 1.196), ('m', 1.586, 1.976), ('F', 2.286, 2.396), ('p', 2.396, 2.436)]",4,6
210,s2_1_seg211,"[('w', 0.38, 0.52), ('f', 0.96, 1.07), ('w', 1.29, 1.32), ('m', 1.86, 1.91), ('f', 2.0, 2.09), ('f', 2.23, 2.35), ('m', 2.43, 2.49)]","[('b', 0.0, 0.036), ('m', 1.046, 1.096), ('f', 1.486, 1.516), ('m', 1.986, 2.056), ('m', 2.256, 2.306)]",7,5
211,s2_1_seg212,"[('w', 0.0, 0.03), ('f', 0.4, 0.51), ('p', 1.02, 1.1)]","[('f', 0.276, 0.356), ('m', 0.576, 0.626)]",3,2
212,s2_1_seg213,"[('w', 0.02, 0.19), ('v', 1.01, 1.15), ('f', 2.17, 2.24)]","[('m', 1.036, 1.106), ('f', 1.766, 1.796)]",3,2
213,s2_1_seg214,"[('p', 0.27, 0.41), ('b', 1.33, 1.38)]","[('p', 0.176, 0.226), ('B', 1.106, 1.156), ('F', 1.586, 1.616), ('f', 1.616, 1.686), ('m', 1.756, 1.796), ('m', 2.066, 2.116), ('m', 2.686, 2.756)]",2,7
214,s2_1_seg215,"[('v', 0.09, 0.27)]","[('B', 0.396, 0.456)]",1,1
215,s2_1_seg216,"[('w', 0.06, 0.09), ('v', 2.24, 2.33), ('f', 2.41, 2.58), ('f', 4.2, 4.3)]","[('m', 0.506, 1.306), ('f', 1.996, 2.036), ('p', 3.896, 3.936), ('m', 4.096, 4.126), ('b', 4.126, 4.156)]",4,5
216,s2_1_seg217,"[('m', 1.85, 1.93), ('w', 2.31, 2.38), ('w', 2.48, 2.53), ('p', 2.8, 2.83)]","[('p', 0.986, 1.036), ('m', 1.776, 1.836), ('p', 2.386, 2.416), ('p', 2.726, 2.786)]",4,4
217,s2_1_seg218,"[('f', 0.11, 0.18), ('v', 0.38, 0.43), ('m', 0.84, 0.91)]","[('B', 0.416, 0.456), ('m', 0.716, 0.786)]",3,2
218,s2_1_seg219,"[('v', 0.84, 0.92), ('p', 1.68, 1.77), ('p', 1.86, 1.92)]","[('p', 1.576, 1.606), ('B', 1.676, 1.716)]",3,2
219,s2_1_seg220,"[('p', 0.81, 0.86), ('v', 0.95, 1.1), ('b', 1.81, 1.84), ('m', 2.5, 2.54), ('p', 2.83, 2.86), ('v', 3.18, 3.37)]","[('p', 1.196, 1.266), ('m', 1.486, 1.536), ('b', 1.536, 1.576), ('m', 2.486, 2.546), ('m', 2.786, 2.836)]",6,5
220,s2_1_seg221,"[('m', 0.39, 1.32), ('w', 1.48, 1.54), ('b', 1.67, 1.7), ('p', 1.9, 1.95), ('b', 2.12, 2.17), ('m', 2.26, 2.5)]","[('m', 0.726, 1.176), ('p', 1.806, 1.856), ('B', 1.976, 2.046), ('m', 2.176, 2.236)]",6,4
221,s2_1_seg222,"[('w', 1.09, 1.21), ('v', 1.46, 1.54), ('p', 2.1, 2.13), ('v', 2.29, 2.36), ('f', 2.55, 2.58)]","[('m', 0.236, 0.316), ('m', 0.706, 0.796), ('w', 0.916, 0.956), ('m', 1.206, 1.276), ('p', 1.856, 1.896), ('B', 2.016, 2.066)]",5,6
222,s2_1_seg223,"[('w', 1.82, 1.94)]","[('m', 2.046, 2.106)]",1,1
223,s2_1_seg224,[],[],0,0
224,s2_1_seg225,"[('w', 0.08, 0.11), ('m', 0.3, 0.41)]",[],2,0
225,s2_1_seg226,"[('p', 0.05, 0.17), ('f', 0.52, 0.59), ('v', 0.67, 0.72), ('f', 1.23, 1.29)]","[('m', 0.176, 0.226)]",4,1
226,s2_1_seg227,"[('m', 0.11, 0.16), ('m', 0.31, 0.34)]","[('p', 0.0, 0.036), ('f', 0.146, 0.206), ('m', 0.396, 0.426)]",2,3
227,s2_1_seg228,[],"[('p', 1.016, 1.056)]",0,1
228,s2_1_seg229,"[('w', 0.02, 0.11), ('p', 0.56, 0.6), ('v', 0.84, 0.88), ('m', 1.17, 1.2)]","[('p', 0.0, 0.046), ('p', 0.186, 0.226), ('p', 0.526, 0.606), ('p', 0.846, 0.886), ('m', 1.016, 1.076), ('B', 1.236, 1.266)]",4,6
229,s2_1_seg230,"[('b', 0.25, 0.29), ('w', 0.5, 0.53)]","[('B', 0.176, 0.216)]",2,1
230,s2_1_seg231,"[('w', 0.08, 0.11), ('f', 0.28, 0.35), ('w', 1.245, 1.3), ('p', 1.48, 1.51), ('v', 1.66, 1.69), ('m', 1.69, 1.72)]","[('m', 1.526, 1.576)]",6,1
231,s2_1_seg232,"[('p', 0.2, 0.26)]","[('p', 0.086, 0.116), ('m', 1.876, 1.916), ('p', 1.916, 1.956)]",1,3
232,s2_1_seg233,"[('w', 0.0, 0.07), ('w', 0.15, 0.2), ('m', 0.45, 0.48)]","[('p', 0.076, 0.106), ('p', 0.346, 0.396)]",3,2
233,s2_1_seg234,"[('p', 0.1, 0.17), ('v', 0.89, 0.95), ('p', 0.95, 1.02), ('p', 1.12, 1.16), ('m', 1.34, 1.37)]","[('m', 0.606, 0.656), ('m', 1.126, 1.156)]",5,2
234,s2_1_seg235,"[('f', 0.5, 0.53)]","[('B', 0.246, 0.276)]",1,1
235,s2_1_seg236,"[('m', 1.0, 1.05)]","[('m', 0.866, 0.976)]",1,1
236,s2_1_seg237,"[('w', 0.07, 0.22), ('b', 0.51, 0.56), ('b', 0.7, 0.74), ('p', 0.85, 0.88)]","[('B', 0.596, 0.636), ('B', 0.786, 0.826), ('m', 1.346, 1.406), ('p', 1.406, 1.496), ('p', 1.526, 1.626), ('f', 1.966, 2.016), ('w', 2.016, 2.056)]",4,7
237,s2_1_seg238,"[('w', 0.16, 0.19), ('w', 0.26, 0.29), ('b', 1.33, 1.4), ('m', 2.06, 2.11)]","[('m', 0.026, 0.076), ('B', 1.256, 1.296), ('B', 1.736, 1.786)]",4,3
238,s2_1_seg239,"[('m', 0.1, 0.13), ('b', 0.4, 0.43), ('m', 1.52, 1.58)]","[('p', 0.246, 0.296), ('f', 0.376, 0.476), ('p', 0.636, 0.686), ('p', 0.936, 0.966), ('m', 1.306, 1.366)]",3,5
239,s2_1_seg240,"[('m', 0.0, 0.08), ('w', 0.27, 0.3), ('p', 1.76, 1.79)]","[('m', 0.306, 1.096)]",3,1
240,s2_1_seg241,"[('f', 0.26, 0.29), ('m', 0.54, 0.58), ('m', 1.12, 1.15), ('m', 1.35, 1.63)]","[('m', 0.826, 0.866), ('w', 0.986, 1.056)]",4,2
241,s2_1_seg242,[],"[('B', 0.326, 0.386)]",0,1
242,s2_1_seg243,"[('v', 0.0, 0.03), ('w', 3.15, 3.18), ('v', 3.57, 3.77), ('v', 4.93, 4.96)]","[('b', 0.046, 0.116), ('B', 1.166, 1.196), ('B', 3.686, 3.736)]",4,3
243,s2_1_seg244,"[('p', 0.7, 0.73)]","[('b', 0.006, 0.036), ('m', 0.316, 0.396)]",1,2
244,s2_1_seg245,"[('m', 0.245, 0.29), ('v', 0.44, 0.47), ('b', 0.47, 0.5)]","[('B', 0.536, 0.566)]",3,1
245,s2_1_seg246,"[('f', 0.46, 0.51)]","[('B', 0.596, 0.626), ('w', 0.906, 0.986)]",1,2
246,s2_1_seg247,[],"[('B', 0.566, 0.596)]",0,1
247,s2_1_seg248,"[('m', 0.6, 0.68), ('f', 1.41, 1.51), ('b', 1.71, 1.78)]","[('B', 0.846, 0.886), ('p', 1.496, 1.526), ('p', 1.776, 1.806), ('m', 1.896, 1.956)]",3,4
248,s2_1_seg249,[],[],0,0
249,s2_1_seg250,"[('p', 0.13, 0.19), ('b', 0.3, 0.33), ('m', 0.39, 1.59), ('b', 1.87, 1.94)]","[('B', 2.036, 2.086)]",4,1
250,s2_1_seg251,"[('m', 0.34, 0.41), ('b', 0.69, 0.73)]","[('B', 0.866, 0.916)]",2,1
251,s2_1_seg252,"[('f', 0.0, 0.05)]",[],1,0
252,s2_1_seg253,"[('b', 0.82, 0.85), ('p', 1.03, 1.15)]","[('w', 0.246, 0.296), ('m', 0.496, 0.546), ('p', 1.096, 1.136), ('m', 1.226, 1.296)]",2,4
253,s2_1_seg254,"[('v', 0.35, 0.39), ('m', 0.74, 0.84)]","[('m', 0.526, 0.576)]",2,1
254,s2_1_seg255,"[('b', 2.19, 2.23)]","[('p', 0.666, 0.756), ('w', 0.756, 0.796), ('p', 2.336, 2.366)]",1,3
255,s2_1_seg256,"[('w', 0.51, 0.56), ('p', 0.74, 0.79), ('p', 0.9, 0.95), ('m', 1.64, 1.71)]","[('p', 0.996, 1.046), ('B', 1.346, 1.376), ('m', 1.481, 1.586)]",4,3
256,s2_1_seg257,"[('v', 0.43, 0.48), ('m', 0.48, 0.52), ('f', 0.8, 0.89)]","[('m', 0.406, 0.446)]",3,1
257,s2_1_seg258,"[('b', 0.65, 0.7), ('w', 0.79, 0.87), ('w', 1.21, 1.31)]","[('b', 0.006, 0.106), ('B', 0.486, 0.546)]",3,2
258,s2_1_seg259,"[('m', 0.29, 0.4), ('m', 0.6, 0.65), ('b', 1.72, 1.75), ('f', 2.01, 2.04), ('p', 2.16, 2.19), ('f', 2.36, 2.39)]","[('b', 0.0, 0.076), ('m', 0.446, 0.506), ('m', 1.106, 1.136), ('m', 1.546, 1.616)]",6,4
259,s2_1_seg260,"[('w', 0.87, 0.95)]","[('B', 0.236, 0.266), ('B', 0.986, 1.056)]",1,2
260,s2_1_seg261,"[('v', 0.37, 0.4)]",[],1,0
261,s2_1_seg262,"[('w', 0.15, 0.29)]","[('p', 0.026, 0.066), ('m', 0.206, 0.236)]",1,2
