,ENG-SPA_id,Phonemes_ENG,Phonemes_SPA,Total_phonemes_ENG,Total_phonemes_SPA
129,s3_9_seg130,"[('w', 0.17, 0.2), ('m', 0.62, 0.67), ('v', 0.99, 1.03), ('m', 1.53, 1.59)]","[('b', 0.026, 0.166), ('p', 0.846, 0.896), ('p', 1.216, 1.246), ('m', 1.606, 1.666), ('m', 1.786, 1.816)]",4,5
130,s3_9_seg131,"[('f', 0.19, 0.29)]",[],1,0
131,s3_9_seg132,"[('m', 0.36, 0.42), ('m', 1.21, 1.94)]","[('m', 0.106, 0.146), ('B', 0.386, 0.416), ('m', 0.516, 0.576), ('m', 0.756, 0.786), ('b', 0.786, 0.816)]",2,5
132,s3_9_seg133,"[('b', 0.0, 0.06), ('w', 0.28, 0.36), ('m', 0.84, 0.88), ('f', 0.88, 0.91), ('p', 0.91, 0.94), ('w', 1.81, 1.86), ('m', 2.12, 2.15), ('f', 2.15, 2.18)]","[('B', 0.176, 0.226), ('m', 0.416, 0.486), ('p', 0.686, 0.726), ('p', 0.836, 0.886), ('B', 1.306, 1.396), ('m', 1.596, 1.626), ('p', 1.796, 1.826)]",8,7
133,s3_9_seg134,"[('f', 1.24, 1.27), ('v', 1.3, 1.35), ('m', 1.35, 1.38)]","[('m', 3.036, 3.066)]",3,1
134,s3_9_seg135,"[('m', 5.27, 5.57)]","[('m', 6.516, 6.546)]",1,1
135,s3_9_seg136,"[('f', 0.5, 0.53), ('w', 0.89, 0.94), ('w', 1.35, 1.38)]","[('w', 0.296, 0.356), ('B', 1.266, 1.296)]",3,2
136,s3_9_seg137,"[('f', 1.45, 1.48), ('w', 1.87, 1.91)]","[('B', 0.136, 0.166), ('m', 0.236, 0.276), ('m', 0.496, 0.536), ('m', 0.756, 0.796), ('m', 1.616, 1.646), ('p', 1.646, 1.686), ('B', 1.916, 1.946)]",2,7
137,s3_9_seg138,"[('w', 0.27, 0.3), ('w', 0.45, 0.48), ('m', 5.02, 5.49)]",[],3,0
138,s3_9_seg139,"[('p', 1.71, 1.74), ('m', 2.02, 2.06)]","[('B', 1.436, 1.526), ('m', 1.776, 1.816), ('B', 1.996, 2.046)]",2,3
139,s3_9_seg140,"[('m', 0.05, 0.12), ('p', 0.43, 0.46), ('f', 0.55, 0.63), ('w', 0.72, 0.78), ('m', 1.21, 4.56), ('b', 4.72, 4.75), ('b', 5.01, 5.04), ('b', 5.08, 5.11), ('b', 5.41, 5.46)]","[('p', 0.016, 0.056), ('w', 0.056, 0.116), ('p', 0.526, 0.566), ('p', 4.646, 4.686), ('B', 4.826, 4.866), ('B', 4.966, 5.006), ('B', 5.621, 5.666)]",9,7
140,s3_9_seg141,"[('p', 1.08, 1.18)]","[('m', 0.186, 0.216), ('p', 0.216, 0.256), ('m', 0.591, 0.646)]",1,3
141,s3_9_seg142,"[('m', 0.02, 0.38), ('m', 3.57, 3.64)]",[],2,0
142,s3_9_seg143,"[('w', 0.48, 0.51), ('m', 1.14, 1.219)]","[('m', 0.831, 0.876)]",2,1
143,s3_9_seg144,"[('w', 0.41, 0.45), ('v', 1.17, 1.23), ('m', 1.34, 1.43)]","[('m', 0.616, 0.676), ('B', 1.926, 1.976)]",3,2
144,s3_9_seg145,"[('v', 0.4, 0.43), ('m', 0.43, 0.49), ('f', 0.81, 0.9), ('m', 0.97, 1.0), ('m', 1.08, 1.11), ('b', 1.11, 1.14)]","[('m', 0.036, 0.096), ('B', 0.336, 0.396), ('B', 0.706, 0.746), ('w', 1.216, 1.276)]",6,4
145,s3_9_seg146,"[('p', 0.47, 0.51), ('f', 0.835, 1.03), ('v', 1.3, 1.33), ('b', 1.8, 1.83), ('m', 1.9, 2.13), ('m', 7.09, 7.13), ('m', 9.33, 9.45)]","[('B', 0.326, 0.366), ('p', 5.386, 5.766), ('m', 6.926, 6.986), ('m', 9.426, 9.486)]",7,4
146,s3_9_seg147,[],[],0,0
147,s3_9_seg148,"[('b', 0.42, 0.45), ('m', 7.64, 7.67)]","[('m', 7.556, 7.606), ('p', 8.116, 8.146), ('w', 8.146, 8.276)]",2,3
148,s3_9_seg149,"[('m', 2.59, 2.75)]","[('m', 1.726, 2.386), ('m', 2.486, 2.586)]",1,2
149,s3_9_seg150,"[('p', 0.0, 0.03)]","[('p', 0.0, 0.036), ('f', 0.206, 0.236), ('B', 0.266, 0.296)]",1,3
150,s3_9_seg151,"[('w', 0.09, 0.12), ('w', 0.27, 0.38), ('p', 0.64, 0.69), ('p', 0.89, 0.92), ('m', 1.37, 2.57), ('b', 2.64, 2.72)]","[('B', 0.086, 0.136), ('m', 0.296, 0.366), ('m', 2.606, 2.696), ('B', 2.696, 2.766)]",6,4
151,s3_9_seg152,"[('m', 0.0, 0.03), ('m', 0.65, 0.73), ('b', 0.84, 0.87), ('m', 1.3, 1.41), ('f', 1.45, 1.49), ('w', 1.85, 1.88), ('w', 2.09, 2.12), ('w', 2.18, 2.21)]","[('m', 0.016, 0.086), ('p', 0.156, 0.216), ('B', 0.896, 0.936), ('p', 1.266, 1.356), ('w', 1.866, 1.906), ('m', 2.266, 2.296)]",8,6
152,s3_9_seg153,"[('w', 0.03, 0.06), ('p', 0.42, 0.45)]","[('m', 0.286, 0.336), ('B', 0.546, 0.596), ('p', 0.656, 0.686)]",2,3
153,s3_9_seg154,"[('w', 0.81, 0.84)]",[],1,0
154,s3_9_seg155,"[('f', 0.03, 0.06), ('v', 0.55, 0.73), ('m', 0.73, 2.16), ('b', 2.21, 2.24)]","[('B', 0.476, 0.526), ('B', 0.626, 0.676)]",4,2
155,s3_9_seg156,[],"[('B', 0.656, 0.686), ('B', 0.956, 0.986)]",0,2
156,s3_9_seg157,"[('v', 0.04, 0.08), ('v', 0.38, 0.42), ('v', 0.47, 0.52), ('m', 0.8, 0.85), ('f', 1.12, 1.15), ('b', 1.32, 1.39), ('b', 1.5, 1.53), ('v', 1.78, 1.81), ('m', 1.81, 1.85), ('f', 1.93, 2.05)]","[('m', 0.676, 0.706), ('m', 0.706, 0.766), ('B', 0.836, 0.886), ('p', 1.526, 1.576), ('m', 1.676, 1.766), ('p', 1.806, 1.876)]",10,6
157,s3_9_seg158,"[('w', 0.08, 0.12), ('b', 0.83, 0.87), ('m', 1.3, 1.41), ('m', 1.5, 1.59), ('w', 2.87, 3.0), ('m', 3.1, 3.17), ('f', 3.82, 3.9), ('f', 3.99, 4.06), ('b', 4.19, 4.22)]","[('m', 0.916, 0.946), ('m', 1.196, 1.396), ('m', 3.996, 4.066), ('p', 4.066, 4.116), ('p', 5.056, 5.086), ('p', 5.636, 5.696)]",9,6
158,s3_9_seg159,"[('f', 0.07, 0.1), ('v', 0.42, 0.49), ('v', 0.55, 0.63), ('m', 1.13, 2.7), ('m', 2.84, 9.63)]","[('B', 8.946, 8.976), ('B', 9.006, 9.036), ('B', 9.816, 9.886), ('m', 10.386, 10.416)]",5,4
159,s3_9_seg160,"[('m', 2.66, 2.76), ('v', 2.83, 2.89)]","[('m', 0.416, 0.546), ('b', 0.546, 0.576), ('m', 0.706, 0.826), ('B', 1.336, 1.386), ('m', 2.036, 2.256), ('m', 2.416, 2.836), ('B', 2.966, 3.016)]",2,7
160,s3_9_seg161,"[('m', 0.08, 0.16), ('b', 0.34, 0.37), ('m', 0.47, 0.55)]","[('w', 1.226, 1.256)]",3,1
161,s3_9_seg162,"[('m', 0.16, 0.23), ('b', 0.44, 0.47)]","[('B', 0.326, 0.356)]",2,1
162,s3_9_seg163,"[('v', 0.13, 0.17), ('w', 0.75, 0.84), ('v', 1.04, 1.15), ('f', 1.69, 1.76), ('m', 1.91, 1.98), ('w', 2.1, 2.13), ('v', 3.64, 3.71), ('m', 4.17, 4.2)]","[('f', 1.756, 1.806), ('m', 1.846, 1.976), ('m', 2.746, 3.666)]",8,3
163,s3_9_seg164,"[('m', 0.0, 0.03)]","[('m', 0.0, 0.076), ('p', 0.176, 0.236), ('p', 0.316, 0.346)]",1,3
164,s3_9_seg165,"[('w', 0.0, 0.03), ('p', 0.76, 0.89), ('m', 1.47, 1.62)]","[('p', 0.486, 0.516), ('p', 0.546, 0.586), ('f', 0.876, 0.926), ('B', 0.966, 1.056), ('m', 1.296, 1.436), ('m', 2.016, 2.096), ('B', 2.386, 2.426)]",3,7
165,s3_9_seg166,"[('b', 0.08, 0.13)]","[('p', 0.0, 0.046), ('p', 0.306, 0.356), ('w', 0.356, 0.386)]",1,3
166,s3_9_seg167,"[('p', 1.47, 1.51), ('v', 1.84, 1.87), ('w', 1.87, 2.01), ('v', 2.29, 2.34), ('f', 2.81, 2.9), ('w', 3.74, 3.77), ('m', 4.98, 5.04), ('f', 5.54, 5.6)]","[('p', 0.646, 0.696), ('B', 1.076, 1.136), ('m', 1.286, 1.386), ('m', 1.906, 1.966), ('m', 2.186, 2.256), ('B', 2.786, 2.866), ('m', 3.926, 4.006), ('p', 4.006, 4.086), ('B', 4.196, 4.256), ('p', 4.876, 4.956), ('p', 4.996, 5.066), ('B', 5.266, 5.336), ('B', 5.576, 5.626), ('f', 5.986, 6.046), ('m', 6.216, 6.286)]",8,15
167,s3_9_seg168,"[('m', 2.37, 2.42), ('p', 5.73, 5.83), ('v', 6.0, 6.08)]","[('m', 2.526, 2.746), ('p', 3.326, 3.416), ('w', 3.416, 3.476), ('f', 5.216, 5.246), ('m', 5.386, 5.436), ('p', 5.556, 5.596)]",3,6
168,s3_9_seg169,"[('w', 0.15, 0.21)]","[('f', 0.106, 0.136), ('w', 0.136, 0.246)]",1,2
169,s3_9_seg170,"[('w', 0.13, 0.17), ('b', 0.24, 0.27), ('w', 0.59, 0.72)]","[('m', 0.786, 0.836), ('m', 0.896, 0.976), ('m', 1.926, 2.076)]",3,3
170,s3_9_seg171,"[('m', 0.56, 0.7), ('p', 1.08, 1.12), ('m', 1.4, 1.47), ('p', 1.68, 1.78), ('m', 2.16, 2.19), ('f', 2.47, 2.5), ('f', 2.73, 2.81), ('b', 5.31, 5.34), ('m', 7.35, 7.38), ('w', 7.45, 7.48), ('w', 8.26, 8.29), ('m', 9.27, 9.31), ('b', 9.51, 9.54), ('w', 9.74, 9.94)]","[('m', 0.386, 0.416), ('m', 0.536, 0.636), ('B', 0.686, 0.736), ('m', 1.166, 1.216), ('m', 1.926, 1.976), ('p', 2.296, 2.336), ('B', 2.636, 2.676), ('B', 2.786, 2.846), ('p', 5.266, 5.306), ('m', 7.436, 7.506), ('B', 7.586, 7.616), ('w', 8.166, 8.236), ('w', 8.536, 8.616), ('B', 8.646, 8.696), ('B', 9.351, 9.386), ('m', 9.796, 9.916)]",14,16
171,s3_9_seg172,"[('p', 2.19, 2.23), ('v', 3.24, 3.32), ('f', 3.68, 3.83), ('m', 4.03, 4.06), ('w', 4.45, 4.48)]","[('F', 0.366, 0.456), ('B', 0.456, 0.546), ('p', 2.156, 2.196), ('f', 3.906, 4.016), ('m', 4.136, 4.256), ('p', 4.506, 4.536), ('p', 4.786, 4.846), ('m', 5.246, 5.396), ('p', 5.396, 5.486)]",5,9
172,s3_9_seg173,[],[],0,0
173,s3_9_seg174,"[('m', 0.08, 0.15), ('f', 0.5, 0.65), ('m', 1.24, 1.41), ('v', 2.1, 2.32), ('w', 2.56, 2.67), ('b', 2.89, 2.98), ('m', 3.18, 3.22), ('f', 3.45, 3.6), ('v', 3.72, 3.82), ('w', 5.18, 5.27), ('m', 5.44, 5.49), ('m', 5.97, 6.21), ('w', 7.49, 7.52)]","[('p', 1.056, 1.136), ('B', 1.256, 1.296), ('m', 1.446, 1.546), ('m', 1.796, 1.876), ('m', 2.686, 2.726), ('p', 2.726, 2.776), ('m', 3.246, 3.346), ('p', 3.706, 3.746), ('m', 5.236, 5.276), ('p', 5.516, 5.546), ('m', 6.056, 6.136), ('f', 7.176, 7.206), ('w', 7.206, 7.256)]",13,13
174,s3_9_seg175,"[('w', 0.0, 0.07), ('v', 0.73, 0.79), ('w', 0.9, 1.09)]","[('p', 0.046, 0.106), ('m', 0.286, 0.316), ('B', 0.776, 0.816), ('m', 1.416, 2.256)]",3,4
175,s3_9_seg176,"[('b', 0.41, 0.44), ('f', 2.99, 3.02), ('p', 3.19, 3.23), ('m', 4.06, 4.23)]","[('p', 0.416, 0.446), ('w', 0.446, 0.516), ('w', 0.956, 0.986), ('p', 3.356, 3.416), ('p', 3.796, 3.846)]",4,5
176,s3_9_seg177,"[('m', 0.22, 0.3), ('f', 0.55, 0.71), ('f', 4.435, 4.54)]","[('f', 0.556, 0.646), ('p', 1.516, 1.556), ('m', 4.076, 4.106), ('p', 4.336, 4.396)]",3,4
177,s3_9_seg178,"[('m', 0.42, 0.45), ('m', 1.47, 2.1), ('p', 2.17, 2.41), ('w', 2.845, 2.88), ('w', 3.745, 3.79)]","[('m', 0.016, 0.246), ('m', 0.606, 0.646), ('m', 1.576, 2.356), ('m', 2.776, 2.826), ('p', 2.876, 2.936)]",5,5
178,s3_9_seg179,"[('m', 0.3, 0.33), ('m', 1.07, 1.13), ('p', 1.3, 1.34), ('p', 1.77, 1.82)]","[('m', 0.026, 0.156), ('m', 0.466, 0.496), ('p', 1.226, 1.326)]",4,3
179,s3_9_seg180,"[('w', 0.16, 0.19), ('m', 1.88, 2.15), ('p', 2.41, 2.47), ('b', 2.47, 2.5), ('m', 2.61, 4.25)]","[('p', 1.986, 2.016), ('p', 4.186, 4.216), ('m', 4.776, 4.836)]",5,3
180,s3_9_seg181,"[('p', 0.01, 0.05)]","[('p', 0.0, 0.036), ('f', 0.246, 0.276), ('B', 0.306, 0.336)]",1,3
181,s3_9_seg182,"[('m', 0.1, 0.175), ('w', 0.62, 0.65), ('b', 3.13, 3.17), ('p', 3.68, 3.75)]","[('B', 3.336, 3.366), ('w', 3.366, 3.456), ('p', 3.656, 3.706)]",4,3
182,s3_9_seg183,"[('m', 0.44, 0.47), ('m', 2.29, 2.36)]","[('F', 0.356, 0.396), ('m', 0.396, 0.496), ('w', 0.916, 0.946), ('m', 2.036, 2.126)]",2,4
183,s3_9_seg184,"[('f', 1.67, 1.75), ('m', 1.95, 2.02), ('w', 2.47, 2.51), ('m', 2.9, 2.95), ('m', 3.02, 3.08), ('m', 3.3, 3.33), ('m', 3.45, 3.54)]","[('p', 1.676, 1.706), ('m', 2.596, 2.656), ('m', 2.706, 2.776), ('m', 2.826, 2.916), ('m', 3.166, 3.216), ('m', 3.586, 3.616)]",7,6
184,s3_9_seg185,"[('w', 0.02, 0.1), ('w', 0.16, 0.23), ('v', 0.38, 0.43), ('f', 0.82, 0.88), ('f', 0.88, 0.92), ('m', 1.25, 1.47), ('v', 2.84, 2.89), ('m', 2.94, 3.03), ('b', 3.23, 3.26), ('w', 3.56, 3.64), ('w', 4.46, 4.57), ('b', 4.86, 4.93), ('m', 5.24, 5.32)]","[('f', 0.456, 0.496), ('w', 0.496, 0.566), ('m', 0.616, 0.696), ('B', 0.876, 0.906), ('w', 0.906, 0.976), ('p', 1.266, 1.326), ('m', 5.496, 5.566), ('B', 6.996, 7.046), ('m', 7.376, 7.406)]",13,9
185,s3_9_seg186,"[('v', 0.3, 0.33), ('m', 0.36, 0.44), ('f', 0.7, 0.89), ('w', 1.14, 1.17), ('v', 3.44, 3.47), ('m', 3.47, 3.52), ('w', 3.66, 3.79), ('v', 4.23, 4.35)]","[('B', 0.156, 0.246), ('m', 0.386, 0.446), ('B', 0.666, 0.746), ('B', 1.106, 1.156), ('m', 3.236, 3.296), ('f', 3.746, 3.786), ('w', 3.786, 3.876), ('p', 4.096, 4.156), ('B', 4.301, 4.336), ('B', 4.376, 4.416), ('p', 4.576, 4.666)]",8,11
186,s3_9_seg187,"[('v', 0.91, 0.99), ('w', 1.71, 1.74)]","[('B', 0.906, 0.946), ('p', 1.056, 1.106), ('p', 1.346, 1.376), ('m', 3.286, 3.496), ('B', 5.756, 5.786)]",2,5
187,s3_9_seg188,"[('w', 0.2, 0.23), ('f', 0.53, 0.56)]","[('m', 0.376, 0.476), ('p', 0.476, 0.536)]",2,2
188,s3_9_seg189,"[('b', 0.0, 0.05), ('f', 0.26, 0.37), ('v', 0.65, 0.755), ('f', 4.68, 4.75), ('v', 4.94, 4.99), ('f', 5.44, 5.58)]","[('p', 0.0, 0.066), ('p', 0.786, 0.816), ('p', 4.506, 4.566), ('m', 5.356, 5.416), ('m', 5.666, 5.696)]",6,5
189,s3_9_seg190,"[('p', 0.14, 0.27)]",[],1,0
190,s3_9_seg191,"[('v', 0.08, 0.11)]","[('p', 0.666, 0.696), ('p', 1.496, 1.566), ('m', 2.366, 2.436)]",1,3
191,s3_9_seg192,"[('w', 0.42, 0.52), ('m', 0.84, 1.03)]","[('w', 0.406, 0.446), ('m', 0.816, 0.856)]",2,2
192,s3_9_seg193,"[('p', 0.0, 0.03), ('w', 0.64, 0.68)]","[('p', 0.006, 0.066)]",2,1
193,s3_9_seg194,"[('m', 0.57, 0.62), ('f', 1.48, 1.57)]","[('p', 1.036, 1.106)]",2,1
194,s3_9_seg195,"[('b', 0.29, 0.34), ('m', 0.43, 0.47), ('f', 0.89, 0.92), ('v', 1.37, 1.42), ('m', 1.67, 1.73), ('p', 1.81, 1.85)]","[('p', 0.006, 0.066), ('w', 0.066, 0.126), ('m', 1.716, 1.776), ('p', 1.946, 1.976)]",6,4
195,s3_9_seg196,"[('w', 0.14, 0.17), ('v', 0.62, 0.68), ('f', 1.63, 1.67), ('m', 1.72, 1.79), ('b', 1.89, 1.94), ('f', 1.99, 2.12)]","[('B', 0.466, 0.496), ('p', 1.646, 1.746), ('m', 1.836, 1.956)]",6,3
196,s3_9_seg197,"[('f', 0.14, 0.23), ('v', 0.46, 0.49), ('f', 0.9, 1.01)]","[('p', 0.266, 0.296), ('m', 0.876, 0.916), ('m', 1.086, 1.156)]",3,3
197,s3_9_seg198,"[('w', 0.0, 0.03), ('w', 0.34, 0.41), ('w', 0.53, 0.56), ('v', 1.01, 1.04), ('w', 1.27, 1.3), ('m', 1.42, 1.46), ('b', 1.73, 1.78), ('m', 2.03, 2.08)]","[('B', 0.136, 0.196), ('m', 0.296, 0.366), ('m', 1.716, 1.746), ('b', 1.746, 1.796), ('m', 2.176, 2.276)]",8,5
198,s3_9_seg199,"[('f', 0.43, 0.52), ('b', 1.22, 1.26), ('w', 1.52, 1.56)]","[('B', 1.376, 1.426)]",3,1
199,s3_9_seg200,"[('w', 0.21, 0.24)]",[],1,0
200,s3_9_seg201,"[('v', 1.27, 1.35), ('f', 1.58, 1.66)]","[('m', 1.236, 1.296), ('B', 1.836, 1.876)]",2,2
201,s3_9_seg202,"[('m', 0.1, 0.13), ('f', 0.49, 0.63)]",[],2,0
202,s3_9_seg203,"[('m', 0.35, 0.43)]","[('p', 0.196, 0.226)]",1,1
203,s3_9_seg204,"[('m', 0.63, 1.37), ('p', 2.29, 2.34)]","[('m', 0.0, 0.096), ('B', 0.586, 0.796), ('p', 1.986, 2.016), ('w', 2.256, 2.316)]",2,4
204,s3_9_seg205,"[('v', 0.39, 0.44), ('m', 0.64, 0.68), ('m', 1.2, 1.7)]","[('B', 0.316, 0.366), ('F', 0.706, 0.796), ('m', 0.796, 0.866), ('m', 1.986, 2.016), ('m', 2.016, 2.046)]",3,5
205,s3_9_seg206,[],[],0,0
206,s3_9_seg207,"[('p', 0.41, 0.47), ('b', 0.6, 0.63), ('m', 2.06, 2.17)]","[('p', 0.506, 0.546)]",3,1
207,s3_9_seg208,"[('m', 1.73, 1.78)]","[('B', 1.866, 1.896)]",1,1
208,s3_9_seg209,[],[],0,0
209,s3_9_seg210,"[('w', 0.1, 0.2), ('v', 0.53, 0.58), ('f', 0.74, 0.78), ('p', 0.91, 0.97), ('p', 1.41, 1.44), ('p', 1.48, 1.57), ('w', 2.04, 2.09), ('v', 2.49, 2.54), ('w', 2.61, 2.73), ('w', 3.18, 3.21), ('m', 3.37, 3.41), ('p', 3.61, 3.72)]","[('p', 0.496, 0.566), ('m', 0.926, 0.976), ('p', 1.166, 1.206), ('p', 1.536, 1.576), ('p', 1.706, 1.746), ('B', 2.156, 2.206), ('m', 2.346, 2.466), ('m', 3.136, 3.196), ('p', 3.496, 3.546)]",12,9
210,s3_9_seg211,"[('b', 0.14, 0.18), ('v', 0.37, 0.45), ('m', 0.59, 0.69)]",[],3,0
211,s3_9_seg212,"[('w', 0.32, 0.39), ('b', 0.59, 0.62), ('v', 0.84, 0.97), ('m', 2.01, 2.06), ('m', 3.45, 3.53), ('w', 3.64, 3.67)]","[('B', 3.616, 3.676), ('m', 3.726, 3.786), ('w', 3.786, 3.886)]",6,3
212,s3_9_seg213,"[('v', 0.2, 0.23), ('w', 0.39, 0.42), ('w', 0.62, 0.65), ('m', 0.76, 0.79), ('f', 1.08, 1.13), ('v', 1.87, 1.99)]","[('m', 0.796, 0.826), ('m', 0.826, 0.866), ('B', 0.916, 0.966), ('B', 1.726, 1.766), ('B', 1.836, 1.886)]",6,5
213,s3_9_seg214,"[('m', 0.54, 1.72)]","[('B', 2.026, 2.056)]",1,1
214,s3_9_seg215,"[('v', 0.13, 0.16), ('v', 2.45, 2.48), ('v', 2.93, 3.02), ('f', 3.31, 3.36), ('w', 3.48, 3.51), ('b', 3.81, 3.84), ('v', 3.99, 4.05)]","[('m', 0.756, 0.826), ('F', 1.656, 1.706), ('f', 1.706, 1.806), ('B', 2.696, 2.726), ('m', 3.866, 3.906)]",7,5
215,s3_9_seg216,"[('w', 0.26, 0.29)]","[('p', 0.0, 0.026), ('w', 0.026, 0.056), ('w', 0.376, 0.456)]",1,3
216,s3_9_seg217,"[('m', 1.18, 1.23), ('v', 1.38, 1.41), ('p', 2.17, 2.2), ('v', 2.95, 2.98)]","[('m', 1.236, 1.266), ('p', 2.066, 2.096), ('B', 2.186, 2.226), ('B', 2.696, 2.726)]",4,4
217,s3_9_seg218,"[('v', 0.22, 0.28), ('f', 0.81, 0.87)]","[('w', 0.436, 0.506)]",2,1
218,s3_9_seg219,"[('w', 0.14, 0.22), ('b', 0.42, 0.45), ('w', 0.64, 0.67)]","[('b', 0.006, 0.036), ('B', 0.296, 0.346), ('m', 0.426, 0.466), ('w', 0.926, 0.956)]",3,4
219,s3_9_seg220,[],"[('F', 0.296, 0.376)]",0,1
220,s3_9_seg221,"[('b', 0.0, 0.03), ('p', 0.08, 0.11), ('p', 0.15, 0.18), ('v', 0.43, 0.48)]","[('p', 0.116, 0.186), ('w', 0.186, 0.246), ('B', 0.276, 0.306), ('B', 0.496, 0.526), ('B', 0.696, 0.736)]",4,5
221,s3_9_seg222,"[('m', 1.6, 1.65), ('b', 2.35, 2.4), ('m', 3.2, 3.26), ('b', 3.35, 3.38), ('m', 3.69, 3.73), ('b', 3.73, 3.76), ('f', 3.87, 3.9), ('m', 3.97, 4.0), ('f', 4.11, 4.2), ('m', 5.49, 6.42), ('w', 6.63, 6.68)]","[('m', 1.656, 1.706), ('B', 1.776, 1.806), ('m', 3.216, 3.276), ('m', 3.396, 3.466), ('B', 3.616, 3.656), ('B', 3.746, 3.806), ('f', 4.076, 4.126), ('m', 4.656, 4.746), ('p', 4.986, 5.036), ('B', 6.846, 6.886)]",11,10
222,s3_9_seg223,"[('m', 0.06, 0.09), ('p', 0.46, 0.52), ('m', 0.63, 0.66), ('w', 1.27, 1.3), ('m', 2.13, 2.17), ('m', 2.24, 2.31)]","[('m', 0.0, 0.106), ('B', 0.166, 0.216), ('p', 0.476, 0.536), ('m', 0.636, 0.706), ('B', 1.886, 1.946), ('B', 2.386, 2.426), ('m', 2.506, 2.556), ('m', 2.586, 2.616)]",6,8
223,s3_9_seg224,"[('w', 0.31, 0.36), ('v', 3.21, 3.24), ('f', 3.29, 3.4), ('m', 3.49, 3.56)]","[('B', 0.126, 0.186), ('w', 1.756, 1.786), ('m', 2.856, 2.996), ('B', 3.116, 3.146), ('m', 3.206, 3.236)]",4,5
224,s3_9_seg225,"[('b', 0.1, 0.15), ('b', 0.2, 0.24), ('w', 0.78, 0.81), ('w', 1.05, 1.08), ('m', 1.39, 1.46), ('v', 1.6, 1.65)]","[('m', 0.196, 0.246), ('w', 0.396, 0.466), ('p', 0.716, 0.776), ('w', 0.886, 0.916), ('p', 1.566, 1.626), ('B', 1.896, 1.956)]",6,6
225,s3_9_seg226,"[('m', 0.22, 0.28), ('w', 2.03, 2.16), ('m', 2.31, 2.34), ('w', 2.78, 2.93), ('p', 3.2, 3.39)]","[('B', 0.126, 0.216), ('B', 0.746, 0.796), ('B', 2.846, 2.926), ('p', 3.486, 3.516)]",5,4
226,s3_9_seg227,"[('m', 0.33, 0.74)]",[],1,0
227,s3_9_seg228,"[('m', 0.07, 0.1), ('b', 0.39, 0.43), ('p', 2.01, 2.06)]","[('B', 0.086, 0.116), ('p', 0.746, 0.836), ('p', 1.396, 1.456), ('m', 1.636, 1.676)]",3,4
228,s3_9_seg229,"[('w', 0.43, 0.5)]","[('m', 0.226, 0.316)]",1,1
229,s3_9_seg230,"[('m', 0.7, 0.82), ('f', 1.86, 1.89), ('m', 1.93, 2.01), ('w', 2.07, 2.14)]","[('p', 0.716, 0.786), ('w', 1.386, 1.426), ('m', 1.686, 1.736), ('w', 1.906, 1.946), ('B', 2.256, 2.286)]",4,5
230,s3_9_seg231,"[('b', 0.36, 0.39), ('v', 0.52, 1.5), ('v', 2.34, 2.54), ('p', 2.65, 2.75), ('p', 3.27, 3.3), ('b', 3.36, 3.39), ('m', 3.86, 4.19)]","[('m', 3.116, 3.166), ('p', 3.166, 3.236), ('B', 3.316, 3.346), ('m', 3.456, 3.516), ('m', 3.686, 3.716)]",7,5
231,s3_9_seg232,"[('p', 0.04, 0.12), ('m', 0.27, 0.32), ('f', 0.65, 0.72), ('w', 2.98, 3.02), ('w', 3.17, 3.27), ('f', 4.53, 4.56), ('p', 4.84, 4.91), ('p', 7.54, 7.6), ('b', 7.65, 7.69), ('f', 7.82, 7.92)]","[('m', 0.016, 0.196), ('p', 0.516, 0.566), ('m', 1.276, 1.326), ('m', 1.506, 1.566), ('b', 1.566, 1.606), ('m', 1.896, 1.936), ('m', 3.026, 3.086), ('f', 3.116, 3.196), ('p', 4.386, 4.426), ('p', 5.136, 5.176), ('m', 8.156, 8.226), ('b', 8.226, 8.266)]",10,12
232,s3_9_seg233,"[('m', 0.73, 0.77), ('w', 1.18, 1.21), ('b', 1.35, 1.38), ('p', 1.73, 1.76), ('b', 1.83, 1.86), ('m', 1.92, 3.47), ('w', 4.12, 4.2)]","[('b', 0.006, 0.126), ('m', 0.606, 0.686), ('m', 0.756, 0.826), ('p', 1.756, 1.786), ('F', 3.956, 3.996), ('w', 3.996, 4.056)]",7,6
233,s3_9_seg234,"[('m', 1.04, 2.04)]","[('m', 0.106, 0.356), ('m', 0.486, 0.606), ('p', 0.826, 0.866), ('m', 1.776, 1.856)]",1,4
234,s3_9_seg235,"[('b', 0.0, 0.03), ('b', 0.97, 1.0), ('f', 1.32, 1.35)]","[('m', 0.696, 0.776), ('p', 0.776, 0.846), ('w', 0.846, 0.896)]",3,3
235,s3_9_seg236,"[('b', 0.27, 0.31), ('f', 2.13, 2.23)]","[('m', 0.906, 0.936)]",2,1
236,s3_9_seg237,"[('p', 3.97, 4.02), ('m', 4.23, 4.26), ('v', 4.37, 4.43)]","[('B', 0.896, 0.926), ('w', 0.926, 0.956), ('p', 4.236, 4.306), ('w', 4.306, 4.366), ('m', 4.526, 4.596), ('p', 4.596, 4.666)]",3,6
237,s3_9_seg238,"[('m', 0.48, 0.51), ('b', 0.61, 0.65), ('w', 1.25, 1.28), ('m', 1.76, 1.86)]","[('m', 0.496, 0.586), ('f', 0.776, 0.846), ('m', 1.746, 1.836), ('f', 2.806, 2.856)]",4,4
