,ENG-SPA_id,Phonemes_ENG,Phonemes_SPA,Total_phonemes_ENG,Total_phonemes_SPA
122,s3_8_seg123,"[('w', 0.34, 0.37), ('p', 0.61, 0.64), ('f', 1.29, 1.33), ('m', 1.76, 2.815)]","[('p', 0.446, 0.486), ('p', 0.866, 0.936), ('p', 1.296, 1.326)]",4,3
123,s3_8_seg124,"[('m', 0.06, 0.13), ('m', 0.61, 0.71), ('w', 1.78, 1.82), ('f', 2.64, 2.68), ('m', 3.56, 3.65)]","[('b', 0.006, 0.096), ('m', 0.826, 0.866), ('b', 0.866, 0.906), ('w', 1.576, 1.686), ('m', 4.406, 4.466), ('b', 4.466, 4.506)]",5,6
124,s3_8_seg125,"[('m', 0.3, 0.34), ('f', 2.96, 2.99), ('m', 3.09, 4.04)]","[('p', 0.856, 0.886), ('p', 0.956, 1.006), ('f', 3.966, 4.026), ('m', 4.126, 4.156)]",3,4
125,s3_8_seg126,[],[],0,0
126,s3_8_seg127,"[('w', 0.25, 0.4)]","[('B', 0.236, 0.276)]",1,1
127,s3_8_seg128,"[('p', 0.2, 0.26), ('w', 0.39, 0.44), ('p', 1.76, 1.81), ('b', 2.09, 2.13), ('p', 2.84, 2.89)]","[('B', 0.226, 0.276), ('w', 0.866, 0.966), ('m', 2.166, 2.276), ('p', 2.426, 2.486), ('m', 3.686, 3.776), ('p', 3.926, 3.956)]",5,6
128,s3_8_seg129,"[('w', 0.31, 0.34), ('b', 2.34, 2.41), ('m', 3.68, 3.75)]","[('m', 4.226, 4.316)]",3,1
129,s3_8_seg130,"[('b', 0.64, 0.72), ('m', 1.54, 1.59)]","[('p', 0.376, 0.406), ('w', 0.406, 0.486), ('B', 1.326, 1.396), ('m', 1.636, 1.666)]",2,4
130,s3_8_seg131,"[('m', 0.26, 0.34), ('w', 0.43, 0.55), ('f', 1.3, 1.33)]","[('m', 0.366, 0.436), ('m', 0.486, 0.556), ('B', 0.946, 0.986), ('p', 1.436, 1.516), ('m', 1.906, 1.956)]",3,5
131,s3_8_seg132,"[('w', 1.23, 1.3)]",[],1,0
132,s3_8_seg133,"[('w', 0.0, 0.06), ('m', 1.8, 1.87), ('m', 2.57, 2.63)]","[('m', 2.436, 2.506), ('m', 2.756, 2.826)]",3,2
133,s3_8_seg134,[],"[('f', 0.776, 0.836)]",0,1
134,s3_8_seg135,"[('v', 0.34, 0.37), ('b', 0.37, 0.4), ('w', 0.63, 0.73), ('v', 0.84, 0.88), ('m', 1.91, 1.97), ('v', 2.41, 2.44), ('v', 2.58, 2.61)]","[('m', 0.816, 0.846), ('p', 1.116, 1.166), ('p', 1.656, 1.716), ('B', 1.806, 1.836)]",7,4
135,s3_8_seg136,"[('w', 0.13, 0.17), ('v', 0.47, 0.5), ('v', 0.67, 0.71)]","[('m', 0.976, 1.006), ('b', 1.006, 1.036)]",3,2
136,s3_8_seg137,"[('b', 1.15, 1.19)]","[('p', 1.546, 1.576)]",1,1
137,s3_8_seg138,"[('m', 0.77, 0.85)]","[('m', 0.966, 1.016), ('m', 1.336, 1.396)]",1,2
138,s3_8_seg139,[],[],0,0
139,s3_8_seg140,"[('m', 0.08, 0.115), ('m', 0.6, 2.12)]","[('p', 1.606, 2.146)]",2,1
140,s3_8_seg141,"[('v', 0.28, 0.34)]",[],1,0
141,s3_8_seg142,"[('v', 0.27, 0.34)]","[('m', 0.286, 0.366), ('b', 0.366, 0.406), ('m', 0.506, 0.566)]",1,3
142,s3_8_seg143,"[('m', 0.6, 0.68)]","[('w', 0.426, 0.456), ('m', 0.696, 0.736), ('b', 0.736, 0.766)]",1,3
143,s3_8_seg144,"[('w', 0.16, 0.22), ('m', 0.33, 0.36), ('m', 0.66, 0.69), ('p', 0.82, 0.87)]","[('p', 0.466, 0.506), ('f', 0.726, 0.806), ('w', 0.806, 0.856)]",4,3
144,s3_8_seg145,"[('m', 0.93, 1.06), ('w', 1.53, 1.66)]","[('m', 0.296, 0.326), ('m', 0.566, 0.626), ('m', 1.006, 1.046), ('B', 1.346, 1.396), ('B', 1.596, 1.656), ('p', 1.846, 1.876)]",2,6
145,s3_8_seg146,"[('p', 0.32, 0.43), ('v', 1.44, 1.59)]","[('p', 0.466, 0.516)]",2,1
146,s3_8_seg147,"[('p', 0.51, 0.57)]","[('p', 0.246, 0.366)]",1,1
147,s3_8_seg148,"[('w', 0.18, 0.23)]","[('B', 0.636, 0.676)]",1,1
148,s3_8_seg149,"[('m', 0.17, 0.27), ('f', 0.27, 0.32), ('w', 0.51, 0.55), ('v', 0.71, 0.77), ('m', 1.89, 2.0), ('v', 2.14, 2.18), ('m', 2.62, 2.73), ('p', 2.73, 2.76)]","[('f', 0.356, 0.406), ('B', 1.546, 1.576), ('m', 2.206, 2.256), ('m', 2.736, 2.816)]",8,4
149,s3_8_seg150,"[('m', 0.0, 0.09), ('p', 0.24, 0.36), ('m', 1.81, 1.84), ('v', 1.87, 1.9), ('m', 2.18, 2.22), ('v', 2.28, 2.33), ('f', 3.31, 3.36), ('b', 3.52, 3.55)]","[('m', 0.016, 0.096), ('m', 0.386, 0.456), ('p', 0.456, 0.486), ('m', 1.296, 1.346), ('p', 2.006, 2.046), ('B', 3.176, 3.206)]",8,6
150,s3_8_seg151,"[('w', 0.01, 0.08), ('f', 0.19, 0.25), ('m', 0.89, 0.92), ('w', 0.98, 1.01), ('b', 1.84, 1.92)]","[('p', 0.236, 0.286), ('m', 0.876, 0.916), ('p', 1.256, 1.326), ('p', 2.026, 2.086), ('f', 2.556, 2.626), ('m', 2.726, 2.766)]",5,6
151,s3_8_seg152,"[('w', 0.0, 0.29), ('p', 0.49, 0.52), ('f', 0.92, 1.02)]","[('f', 0.846, 0.876)]",3,1
152,s3_8_seg153,"[('f', 0.25, 0.37)]","[('f', 0.176, 0.206)]",1,1
153,s3_8_seg154,"[('v', 0.15, 0.19), ('p', 0.59, 0.65), ('w', 0.71, 0.74), ('w', 1.41, 1.46)]","[('p', 0.256, 0.296), ('B', 1.146, 1.276), ('B', 1.416, 1.466)]",4,3
154,s3_8_seg155,[],[],0,0
155,s3_8_seg156,"[('w', 0.8, 0.83)]",[],1,0
156,s3_8_seg157,"[('f', 0.0, 0.04), ('w', 0.5, 0.55), ('m', 1.02, 1.12)]","[('f', 0.0, 0.026), ('m', 1.196, 1.236), ('w', 1.496, 1.546), ('B', 1.576, 1.626), ('p', 1.866, 1.916)]",3,5
157,s3_8_seg158,[],[],0,0
158,s3_8_seg159,"[('w', 0.0, 0.03), ('m', 0.74, 0.77), ('m', 1.6, 1.66), ('p', 1.66, 1.69)]","[('b', 0.006, 0.056), ('m', 0.146, 0.186), ('b', 0.186, 0.216), ('m', 0.676, 0.716), ('p', 0.716, 0.746)]",4,5
159,s3_8_seg160,"[('p', 0.84, 0.91)]","[('p', 1.076, 1.116)]",1,1
160,s3_8_seg161,"[('m', 0.95, 0.99)]","[('m', 0.786, 0.836), ('B', 0.926, 0.976)]",1,2
161,s3_8_seg162,"[('m', 0.11, 0.19)]","[('p', 0.0, 0.036)]",1,1
162,s3_8_seg163,"[('v', 0.63, 0.71), ('b', 0.71, 0.77), ('b', 1.39, 1.44), ('w', 2.24, 2.31), ('v', 3.0, 3.09), ('b', 3.09, 3.23)]","[('p', 0.536, 0.606), ('B', 1.936, 1.966), ('m', 2.186, 2.236), ('B', 2.836, 2.916)]",6,4
163,s3_8_seg164,"[('b', 0.0, 0.27)]","[('m', 0.0, 0.036)]",1,1
164,s3_8_seg165,"[('p', 5.47, 5.5), ('p', 5.77, 5.81), ('w', 7.88, 7.91), ('f', 8.01, 8.07), ('m', 8.26, 8.31), ('w', 8.96, 8.99), ('b', 9.18, 9.21)]","[('m', 0.026, 0.156), ('B', 0.246, 0.286), ('m', 5.366, 5.466), ('p', 5.466, 5.496), ('m', 7.556, 8.066), ('B', 8.526, 8.576), ('m', 8.626, 8.706), ('m', 9.406, 9.476)]",7,8
165,s3_8_seg166,"[('v', 3.87, 4.01), ('p', 4.01, 4.1), ('p', 4.2, 4.23), ('m', 4.4, 4.88)]","[('p', 3.576, 3.616), ('m', 4.636, 4.696)]",4,2
166,s3_8_seg167,[],[],0,0
167,s3_8_seg168,"[('m', 0.06, 0.12), ('b', 0.17, 0.2)]","[('p', 0.0, 0.046), ('w', 0.046, 0.106)]",2,2
168,s3_8_seg169,[],[],0,0
169,s3_8_seg170,"[('m', 0.07, 0.22), ('m', 1.33, 1.63), ('b', 3.65, 3.69), ('m', 3.8, 3.9), ('v', 4.42, 4.48), ('v', 4.92, 5.01), ('p', 5.09, 5.15), ('b', 7.77, 7.82), ('v', 8.39, 9.3)]","[('B', 1.816, 2.676), ('B', 3.106, 3.146), ('B', 3.636, 3.686), ('m', 3.836, 3.866), ('p', 4.536, 4.586), ('p', 4.976, 5.016), ('B', 7.726, 7.776), ('f', 9.116, 9.146), ('w', 9.146, 9.226)]",9,9
170,s3_8_seg171,[],[],0,0
171,s3_8_seg172,"[('m', 0.16, 0.2)]","[('m', 0.376, 0.446)]",1,1
172,s3_8_seg173,"[('p', 0.31, 0.4), ('p', 0.45, 0.48)]","[('p', 0.146, 0.216)]",2,1
173,s3_8_seg174,"[('w', 0.01, 0.12)]","[('p', 0.206, 0.266)]",1,1
174,s3_8_seg175,"[('w', 0.0, 0.07), ('v', 0.24, 0.77), ('p', 0.77, 0.82), ('b', 1.37, 1.4)]",[],4,0
175,s3_8_seg176,"[('m', 0.29, 0.33), ('f', 0.415, 0.49), ('v', 0.6, 0.66)]","[('m', 0.166, 0.216), ('f', 0.291, 0.356), ('B', 0.386, 0.456)]",3,3
176,s3_8_seg177,"[('w', 0.2, 0.31), ('m', 0.42, 0.5), ('w', 0.98, 1.01), ('b', 1.08, 1.13), ('f', 1.4, 1.45)]","[('b', 0.016, 0.046), ('m', 0.396, 0.506), ('p', 1.356, 1.416)]",5,3
177,s3_8_seg178,"[('m', 1.19, 1.42)]",[],1,0
178,s3_8_seg179,"[('w', 0.32, 0.37), ('m', 1.41, 1.47), ('f', 1.58, 1.65), ('p', 2.75, 2.8)]","[('p', 1.286, 1.326), ('f', 2.576, 2.636), ('p', 3.066, 3.126), ('f', 3.796, 3.846)]",4,4
179,s3_8_seg180,"[('w', 0.59, 0.66), ('w', 0.95, 1.0), ('m', 1.8, 1.83), ('p', 1.83, 1.86), ('m', 2.0, 2.09), ('b', 2.26, 2.3), ('w', 2.38, 2.41), ('p', 2.64, 2.73), ('v', 2.82, 2.85), ('f', 3.08, 3.11), ('w', 3.88, 3.91), ('w', 4.82, 4.85), ('w', 4.91, 4.94), ('p', 7.23, 7.31), ('m', 7.55, 7.69)]","[('m', 0.326, 0.356), ('p', 0.356, 0.396), ('w', 1.016, 1.066), ('m', 1.486, 1.546), ('m', 2.196, 2.266), ('p', 2.266, 2.306), ('w', 2.676, 2.716), ('m', 2.956, 3.006), ('p', 3.006, 3.036), ('p', 3.926, 3.956), ('m', 4.636, 4.676), ('m', 4.796, 4.876), ('F', 5.796, 5.846), ('m', 6.896, 6.956), ('w', 7.756, 7.816), ('B', 7.866, 7.896)]",15,16
180,s3_8_seg181,"[('m', 0.38, 0.51)]","[('b', 0.006, 0.106), ('m', 0.156, 0.186)]",1,2
181,s3_8_seg182,"[('m', 0.0, 0.09)]","[('m', 0.0, 0.096)]",1,1
182,s3_8_seg183,"[('f', 0.17, 0.24), ('w', 6.6, 6.69)]","[('f', 0.016, 0.076), ('p', 6.306, 6.356)]",2,2
183,s3_8_seg184,"[('w', 0.15, 0.21), ('m', 0.44, 0.47), ('w', 1.1, 1.19)]","[('m', 1.326, 1.376), ('m', 1.926, 1.966), ('b', 1.966, 1.996)]",3,3
184,s3_8_seg185,"[('m', 1.13, 1.16), ('m', 1.61, 1.7)]","[('b', 0.036, 0.066), ('m', 0.096, 0.196), ('m', 0.776, 0.826), ('m', 0.956, 0.986)]",2,4
185,s3_8_seg186,"[('m', 0.09, 0.12), ('w', 0.52, 0.57), ('w', 0.75, 0.78), ('v', 1.41, 1.49), ('m', 1.55, 1.59), ('v', 2.29, 2.32)]","[('b', 0.056, 0.226), ('B', 0.546, 0.606)]",6,2
186,s3_8_seg187,"[('f', 0.04, 0.08)]","[('f', 0.126, 0.156)]",1,1
187,s3_8_seg188,"[('b', 0.39, 0.44), ('m', 0.86, 1.01)]","[('m', 0.676, 0.726)]",2,1
188,s3_8_seg189,"[('b', 0.31, 0.34), ('m', 0.77, 0.81), ('w', 1.02, 1.13)]","[('m', 0.286, 0.326), ('B', 1.046, 1.086)]",3,2
189,s3_8_seg190,"[('p', 0.51, 0.55), ('b', 0.72, 0.75), ('m', 0.96, 1.99)]","[('m', 0.236, 0.306), ('p', 0.306, 0.356), ('B', 0.436, 0.466), ('m', 0.566, 0.606)]",3,4
190,s3_8_seg191,[],"[('b', 0.0, 0.066)]",0,1
191,s3_8_seg192,"[('p', 0.19, 0.22), ('b', 0.66, 0.69), ('m', 0.75, 0.78)]","[('F', 0.326, 0.416), ('p', 0.416, 0.516), ('B', 0.626, 0.666), ('m', 0.766, 0.796)]",3,4
192,s3_8_seg193,"[('m', 0.14, 0.19)]","[('w', 0.056, 0.166), ('m', 0.416, 0.476), ('m', 1.016, 1.096)]",1,3
193,s3_8_seg194,"[('w', 0.0, 0.08), ('b', 0.24, 0.3), ('b', 4.09, 4.13), ('w', 4.65, 4.68)]","[('m', 0.896, 3.446), ('p', 3.446, 3.476), ('B', 4.566, 4.596)]",4,3
194,s3_8_seg195,"[('v', 0.25, 0.28), ('v', 0.53, 0.58), ('p', 0.58, 0.65), ('b', 0.78, 0.81), ('m', 0.96, 3.3), ('m', 4.08, 4.13)]","[('F', 0.346, 0.406), ('p', 0.406, 0.486), ('B', 0.596, 0.626), ('m', 0.976, 3.316), ('p', 3.346, 3.376), ('w', 3.376, 3.426)]",6,6
195,s3_8_seg196,"[('v', 0.42, 0.45), ('v', 0.71, 0.77), ('w', 0.81, 0.89), ('m', 1.03, 1.39), ('v', 5.71, 5.74), ('p', 5.87, 5.9), ('v', 6.17, 6.21)]","[('m', 0.496, 0.526), ('b', 0.526, 0.556), ('m', 0.846, 0.906), ('p', 3.836, 3.876), ('p', 5.726, 5.786)]",7,5
196,s3_8_seg197,"[('b', 0.0, 0.03), ('m', 0.39, 0.43), ('m', 2.07, 3.75), ('f', 6.43, 6.46), ('m', 6.81, 6.85), ('b', 6.93, 6.96), ('v', 7.51, 7.54), ('b', 7.7, 7.73), ('p', 8.13, 8.2)]","[('p', 0.0, 0.056), ('m', 4.816, 5.766), ('m', 7.266, 7.296), ('p', 7.426, 7.466)]",9,4
197,s3_8_seg198,"[('m', 0.0, 0.03), ('b', 0.08, 0.12), ('b', 0.68, 0.73), ('b', 1.0, 1.03)]","[('p', 0.076, 0.156), ('w', 0.156, 0.236), ('B', 0.656, 0.686), ('m', 1.111, 1.146)]",4,4
198,s3_8_seg199,"[('b', 0.0, 0.03), ('p', 0.85, 0.88), ('b', 1.48, 1.53)]","[('p', 0.0, 0.036), ('p', 0.726, 0.786), ('B', 1.216, 1.266)]",3,3
199,s3_8_seg200,"[('p', 0.24, 0.28), ('w', 0.93, 1.02)]","[('p', 0.396, 0.436), ('m', 1.176, 1.246)]",2,2
200,s3_8_seg201,"[('p', 0.23, 0.28), ('w', 1.62, 1.67)]","[('p', 0.286, 0.356), ('m', 1.986, 2.036)]",2,2
201,s3_8_seg202,"[('w', 0.05, 0.09), ('f', 0.26, 0.36), ('w', 0.57, 0.61), ('b', 0.79, 0.86), ('b', 1.31, 1.34)]","[('B', 0.706, 0.756), ('p', 0.946, 0.976)]",5,2
202,s3_8_seg203,"[('w', 0.2, 0.23), ('w', 0.74, 0.77)]","[('b', 0.016, 0.076), ('B', 0.336, 0.366), ('F', 0.696, 0.726), ('f', 0.726, 0.816)]",2,4
203,s3_8_seg204,"[('w', 0.0, 0.04), ('w', 0.21, 0.32), ('w', 1.48, 1.53)]","[('p', 0.0, 0.036), ('w', 0.036, 0.106), ('m', 0.956, 1.006), ('m', 1.936, 1.986), ('p', 2.196, 2.226)]",3,5
204,s3_8_seg205,[],"[('B', 0.656, 0.696), ('w', 0.696, 0.756), ('B', 0.866, 0.906)]",0,3
205,s3_8_seg206,"[('w', 0.51, 0.54), ('w', 0.99, 1.02), ('p', 1.15, 1.3), ('m', 1.69, 2.19), ('w', 3.78, 3.93)]","[('m', 0.876, 0.916), ('m', 1.136, 1.186), ('p', 1.316, 1.356), ('m', 3.236, 3.316), ('B', 4.196, 4.246), ('m', 4.336, 4.426)]",5,6
206,s3_8_seg207,"[('b', 0.0, 0.03), ('w', 0.33, 0.49), ('f', 0.71, 0.795), ('w', 1.93, 1.98), ('f', 2.19, 2.38), ('m', 3.36, 3.41), ('w', 3.48, 3.54), ('w', 3.73, 3.84), ('p', 4.08, 4.16)]","[('p', 0.006, 0.036), ('B', 0.926, 0.996), ('w', 2.506, 2.536), ('m', 3.666, 3.706), ('b', 3.706, 3.746)]",9,5
207,s3_8_seg208,"[('b', 5.17, 5.2), ('w', 6.78, 6.83)]","[('B', 4.896, 4.926)]",2,1
208,s3_8_seg209,"[('w', 0.02, 0.05), ('b', 0.11, 0.14), ('w', 0.45, 0.48), ('v', 1.31, 1.38)]",[],4,0
209,s3_8_seg210,"[('m', 0.08, 0.11)]","[('p', 0.286, 0.326)]",1,1
210,s3_8_seg211,"[('w', 0.0, 0.06), ('m', 1.16, 1.26)]","[('m', 0.186, 0.266), ('B', 0.536, 0.606), ('m', 0.946, 1.026)]",2,3
211,s3_8_seg212,"[('m', 0.34, 0.52)]","[('p', 0.276, 0.306)]",1,1
212,s3_8_seg213,"[('f', 1.06, 1.09), ('f', 1.65, 1.74)]","[('b', 0.0, 0.036)]",2,1
213,s3_8_seg214,[],"[('m', 0.086, 0.156), ('B', 1.266, 1.296)]",0,2
214,s3_8_seg215,"[('b', 2.55, 2.58), ('m', 2.74, 2.81), ('w', 2.89, 2.96)]","[('w', 0.406, 0.436), ('B', 0.466, 0.546), ('p', 0.986, 1.036), ('w', 1.036, 1.086), ('B', 2.666, 2.826), ('m', 3.326, 3.366)]",3,6
215,s3_8_seg216,"[('w', 0.0, 0.08), ('v', 0.37, 0.5)]","[('m', 0.086, 0.176), ('p', 0.176, 0.226), ('m', 0.336, 0.366)]",2,3
216,s3_8_seg217,"[('f', 0.28, 0.42)]","[('m', 0.366, 0.446), ('p', 0.446, 0.476), ('p', 3.476, 3.506)]",1,3
217,s3_8_seg218,"[('f', 0.09, 0.22), ('b', 0.64, 0.71), ('f', 1.37, 1.48), ('w', 2.06, 2.12), ('f', 2.19, 2.37)]","[('p', 0.106, 0.176), ('B', 0.536, 0.576), ('p', 1.166, 1.236), ('w', 2.436, 2.486)]",5,4
218,s3_8_seg219,"[('m', 0.07, 0.25)]","[('b', 0.006, 0.036), ('m', 0.146, 0.236)]",1,2
219,s3_8_seg220,"[('m', 0.74, 0.99), ('m', 2.3, 2.39)]","[('p', 0.146, 0.196), ('m', 0.576, 0.636)]",2,2
220,s3_8_seg221,"[('m', 0.11, 0.17), ('v', 1.74, 1.81), ('v', 1.96, 2.0)]","[('m', 1.386, 1.456), ('B', 1.636, 1.686), ('B', 1.746, 1.816), ('B', 1.866, 1.926)]",3,4
221,s3_8_seg222,"[('b', 0.43, 0.46), ('p', 1.57, 1.63)]","[('B', 0.236, 0.276), ('p', 0.696, 0.766), ('f', 1.136, 1.196)]",2,3
222,s3_8_seg223,"[('f', 0.74, 0.78), ('b', 0.91, 0.94)]",[],2,0
223,s3_8_seg224,"[('m', 0.05, 0.25), ('b', 0.36, 0.39), ('w', 0.49, 0.55)]","[('B', 0.146, 0.216), ('B', 0.376, 0.436), ('m', 0.646, 0.706), ('p', 0.916, 0.956)]",3,4
224,s3_8_seg225,"[('w', 0.0, 0.06), ('w', 1.29, 1.38), ('b', 1.67, 1.73)]","[('B', 1.316, 1.346), ('m', 1.576, 1.606)]",3,2
225,s3_8_seg226,"[('b', 1.53, 1.56), ('p', 3.08, 3.11), ('p', 3.3, 3.33)]","[('B', 0.836, 0.866), ('p', 2.966, 2.996), ('p', 3.186, 3.246)]",3,3
226,s3_8_seg227,"[('w', 3.55, 3.61), ('p', 3.74, 3.77), ('p', 3.92, 4.05)]","[('B', 0.376, 0.416), ('B', 1.476, 1.536), ('m', 1.576, 1.646), ('p', 2.026, 2.086), ('w', 2.816, 2.846), ('B', 2.896, 2.956), ('m', 3.386, 3.456), ('b', 3.456, 3.506), ('p', 3.686, 3.726), ('p', 3.846, 3.896), ('m', 4.046, 4.096)]",3,11
227,s3_8_seg228,[],"[('m', 1.446, 1.476)]",0,1
228,s3_8_seg229,"[('m', 1.23, 1.31), ('m', 1.51, 1.58), ('w', 1.73, 1.9), ('v', 2.54, 2.6), ('f', 3.15, 3.23)]","[('B', 1.236, 1.296), ('m', 1.566, 1.616), ('p', 1.726, 1.756), ('p', 2.126, 2.176)]",5,4
229,s3_8_seg230,"[('w', 2.17, 2.25), ('f', 2.46, 2.5), ('m', 3.77, 3.97), ('w', 4.95, 5.07), ('f', 5.17, 5.2), ('m', 5.24, 5.29), ('v', 5.43, 5.48), ('f', 7.0, 7.07), ('m', 7.26, 7.3)]","[('B', 1.546, 1.576), ('m', 2.996, 3.036), ('B', 4.196, 4.226), ('p', 4.466, 4.496), ('m', 4.616, 4.666), ('B', 5.176, 5.216), ('w', 5.216, 5.316), ('p', 5.816, 5.846), ('w', 5.846, 5.896)]",9,9
230,s3_8_seg231,"[('b', 2.05, 2.08)]",[],1,0
231,s3_8_seg232,[],[],0,0
232,s3_8_seg233,"[('m', 0.65, 0.68), ('b', 2.18, 2.21)]","[('B', 0.346, 0.376)]",2,1
233,s3_8_seg234,"[('m', 0.15, 0.21), ('b', 0.64, 0.72), ('b', 0.87, 0.9)]","[('m', 0.186, 0.316), ('B', 0.396, 0.456), ('B', 0.616, 0.686)]",3,3
234,s3_8_seg235,[],[],0,0
235,s3_8_seg236,"[('m', 0.0, 0.4), ('b', 0.74, 0.77), ('b', 0.9, 0.93)]","[('m', 0.016, 0.056), ('B', 0.346, 0.376), ('B', 0.726, 0.756)]",3,3
236,s3_8_seg237,[],"[('m', 0.526, 0.636), ('m', 1.176, 1.256)]",0,2
237,s3_8_seg238,"[('b', 0.74, 0.77)]","[('m', 0.676, 0.706)]",1,1
238,s3_8_seg239,"[('w', 0.87, 0.95), ('p', 1.06, 1.14)]","[('p', 0.786, 0.866)]",2,1
239,s3_8_seg240,"[('w', 1.63, 1.73), ('m', 1.98, 2.37)]","[('p', 1.506, 1.536)]",2,1
240,s3_8_seg241,"[('w', 0.0, 0.09), ('w', 0.14, 0.21), ('p', 1.71, 1.76)]","[('p', 0.016, 0.076), ('p', 1.746, 1.826)]",3,2
241,s3_8_seg242,"[('b', 0.58, 0.61), ('w', 0.93, 0.96), ('w', 1.27, 1.36)]","[('p', 0.586, 0.616), ('m', 1.296, 1.366)]",3,2
242,s3_8_seg243,"[('f', 0.2, 0.23), ('w', 0.3, 0.41), ('b', 1.05, 1.1), ('f', 2.29, 2.32), ('v', 2.49, 2.53)]","[('p', 0.416, 0.466), ('p', 0.726, 0.766), ('p', 1.756, 1.786), ('m', 2.336, 2.416), ('p', 2.416, 2.446)]",5,5
243,s3_8_seg244,"[('w', 0.05, 0.14), ('v', 0.46, 0.49), ('m', 0.9, 0.94)]","[('p', 0.0, 0.046), ('m', 0.906, 0.956)]",3,2
244,s3_8_seg245,"[('m', 0.06, 0.3), ('m', 0.61, 0.75), ('b', 6.51, 6.61), ('m', 6.98, 7.1), ('m', 7.28, 7.89)]","[('m', 0.016, 0.076), ('p', 6.316, 6.346), ('B', 6.626, 6.666), ('w', 7.146, 7.196)]",5,4
245,s3_8_seg246,"[('p', 0.0, 0.07), ('v', 0.27, 0.31), ('m', 0.37, 0.41), ('w', 0.41, 0.48), ('w', 0.77, 0.85), ('b', 0.94, 0.97), ('p', 2.01, 2.07), ('w', 2.37, 2.41), ('m', 2.92, 3.06), ('p', 3.06, 3.1)]","[('p', 0.0, 0.036), ('m', 0.526, 0.596), ('p', 1.296, 1.356), ('p', 2.196, 2.226), ('m', 2.616, 2.666), ('m', 3.256, 3.286)]",10,6
246,s3_8_seg247,"[('f', 0.21, 0.24), ('f', 1.22, 1.25), ('m', 1.46, 1.62)]","[('w', 0.056, 0.086)]",3,1
247,s3_8_seg248,"[('w', 0.47, 0.62)]","[('f', 0.0, 0.026)]",1,1
248,s3_8_seg249,"[('p', 0.0, 0.05)]","[('p', 0.006, 0.056), ('p', 0.586, 0.646)]",1,2
249,s3_8_seg250,"[('f', 1.2, 1.23), ('m', 1.23, 1.34), ('f', 1.51, 1.54), ('m', 1.61, 1.67)]",[],4,0
250,s3_8_seg251,"[('w', 0.0, 0.1), ('f', 0.5, 0.6)]","[('m', 0.306, 0.386), ('F', 0.606, 0.676), ('m', 0.676, 0.706), ('w', 1.686, 1.716)]",2,4
251,s3_8_seg252,"[('w', 0.04, 0.07), ('b', 0.83, 0.86), ('w', 1.02, 1.07), ('b', 1.15, 1.18), ('b', 1.52, 1.57)]","[('p', 0.0, 0.026), ('B', 1.296, 1.366), ('m', 1.396, 1.446)]",5,3
252,s3_8_seg253,"[('p', 0.46, 0.55), ('p', 0.61, 0.66), ('b', 0.75, 0.78), ('m', 1.32, 1.4)]","[('m', 0.536, 0.576), ('B', 0.976, 1.036)]",4,2
253,s3_8_seg254,"[('b', 0.94, 0.99), ('m', 1.86, 2.11)]","[('p', 0.956, 0.996), ('p', 1.776, 1.806)]",2,2
254,s3_8_seg255,"[('m', 0.39, 0.42), ('m', 0.45, 0.48), ('b', 0.48, 0.51), ('w', 0.55, 0.58)]","[('p', 0.0, 0.026), ('p', 0.096, 0.126)]",4,2
255,s3_8_seg256,"[('v', 0.43, 0.46), ('b', 0.64, 0.67), ('v', 1.66, 1.73), ('b', 1.76, 1.79)]","[('m', 0.956, 1.036), ('m', 1.176, 1.216), ('B', 1.566, 1.616), ('B', 2.246, 2.296)]",4,4
256,s3_8_seg257,"[('p', 0.0, 0.04)]","[('p', 0.0, 0.036), ('p', 0.606, 0.656)]",1,2
257,s3_8_seg258,"[('f', 0.0, 0.08), ('f', 0.82, 0.86), ('w', 1.14, 1.2), ('m', 1.35, 1.38), ('b', 1.44, 1.47), ('w', 1.54, 1.63), ('w', 1.7, 1.75)]","[('p', 0.0, 0.036), ('w', 0.036, 0.096), ('B', 0.356, 0.396)]",7,3
258,s3_8_seg259,"[('m', 0.0, 0.26)]","[('m', 0.036, 0.146), ('m', 0.466, 0.526), ('p', 0.576, 0.636), ('B', 0.886, 0.956)]",1,4
259,s3_8_seg260,"[('f', 0.0, 0.03), ('f', 0.31, 0.35), ('m', 2.92, 2.98), ('v', 3.67, 3.73), ('m', 4.35, 4.76), ('p', 4.76, 4.79)]","[('f', 0.066, 0.096), ('B', 3.326, 3.386), ('f', 3.531, 3.586), ('m', 4.296, 4.366), ('p', 4.366, 4.396)]",6,5
260,s3_8_seg261,"[('w', 0.28, 0.31), ('p', 1.87, 1.92), ('w', 2.05, 2.2)]","[('m', 0.086, 0.166), ('p', 1.926, 1.956)]",3,2
261,s3_8_seg262,[],"[('m', 0.396, 0.426)]",0,1
262,s3_8_seg263,[],"[('m', 1.206, 1.286)]",0,1
263,s3_8_seg264,"[('m', 0.47, 0.53)]","[('B', 0.426, 0.466)]",1,1
264,s3_8_seg265,"[('f', 0.0, 0.03)]","[('f', 0.106, 0.146), ('w', 0.466, 0.516)]",1,2
265,s3_8_seg266,"[('w', 0.0, 0.07), ('v', 0.48, 0.51), ('p', 0.92, 0.98)]","[('p', 0.0, 0.026)]",3,1
