file_name,num_phrases
s2_2_eng_aligned_eng0014,1
s2_2_eng_aligned_eng0015,2
s2_2_eng_aligned_eng0016,1
s2_2_eng_aligned_eng0017,1
s2_2_eng_aligned_eng0018,4
s2_2_eng_aligned_eng0019,1
s2_2_eng_aligned_eng0020,2
s2_2_eng_aligned_eng0021,2
s2_2_eng_aligned_eng0022,1
s2_2_eng_aligned_eng0023,1
s2_2_eng_aligned_eng0024,1
s2_2_eng_aligned_eng0025,1
s2_2_eng_aligned_eng0026,1
s2_2_eng_aligned_eng0029,1
s2_2_eng_aligned_eng0030,1
s2_2_eng_aligned_eng0031,2
s2_2_eng_aligned_eng0034,1
s2_2_eng_aligned_eng0036,1
s2_2_eng_aligned_eng0037,1
s2_2_eng_aligned_eng0038,1
s2_2_eng_aligned_eng0039,1
s2_2_eng_aligned_eng0040,2
s2_2_eng_aligned_eng0046,1
s2_2_eng_aligned_eng0047,2
s2_2_eng_aligned_eng0050,1
s2_2_eng_aligned_eng0051,2
s2_2_eng_aligned_eng0052,1
s2_2_eng_aligned_eng0053,1
s2_2_eng_aligned_eng0055,3
s2_2_eng_aligned_eng0056,2
s2_2_eng_aligned_eng0057,1
s2_2_eng_aligned_eng0058,1
s2_2_eng_aligned_eng0059,1
s2_2_eng_aligned_eng0060,2
s2_2_eng_aligned_eng0061,1
s2_2_eng_aligned_eng0062,1
s2_2_eng_aligned_eng0067,2
s2_2_eng_aligned_eng0068,1
s2_2_eng_aligned_eng0069,1
s2_2_eng_aligned_eng0070,1
s2_2_eng_aligned_eng0071,1
s2_2_eng_aligned_eng0072,1
s2_2_eng_aligned_eng0073,3
s2_2_eng_aligned_eng0074,1
s2_2_eng_aligned_eng0075,4
s2_2_eng_aligned_eng0076,1
s2_2_eng_aligned_eng0081,1
s2_2_eng_aligned_eng0082,1
s2_2_eng_aligned_eng0083,1
s2_2_eng_aligned_eng0084,3
s2_2_eng_aligned_eng0085,1
s2_2_eng_aligned_eng0086,1
s2_2_eng_aligned_eng0089,1
s2_2_eng_aligned_eng0091,1
s2_2_eng_aligned_eng0094,1
s2_2_eng_aligned_eng0095,1
s2_2_eng_aligned_eng0098,2
s2_2_eng_aligned_eng0101,1
s2_2_eng_aligned_eng0102,1
s2_2_eng_aligned_eng0105,3
s2_2_eng_aligned_eng0108,3
s2_2_eng_aligned_eng0109,1
s2_2_eng_aligned_eng0110,1
s2_2_eng_aligned_eng0111,1
s2_2_eng_aligned_eng0112,2
s2_2_eng_aligned_eng0113,1
s2_2_eng_aligned_eng0114,2
s2_2_eng_aligned_eng0116,2
s2_2_eng_aligned_eng0117,3
s2_2_eng_aligned_eng0118,1
s2_2_eng_aligned_eng0121,2
s2_2_eng_aligned_eng0122,1
s2_2_eng_aligned_eng0123,1
s2_2_eng_aligned_eng0124,1
s2_2_eng_aligned_eng0125,1
s2_2_eng_aligned_eng0126,2
s2_2_eng_aligned_eng0127,1
s2_2_eng_aligned_eng0129,1
s2_2_eng_aligned_eng0130,2
s2_2_eng_aligned_eng0132,1
s2_2_eng_aligned_eng0133,1
s2_2_eng_aligned_eng0134,3
s2_2_eng_aligned_eng0135,1
s2_2_eng_aligned_eng0136,1
s2_2_eng_aligned_eng0138,1
s2_2_eng_aligned_eng0140,1
s2_2_eng_aligned_eng0141,2
s2_2_eng_aligned_eng0152,1
s2_2_eng_aligned_eng0158,3
s2_2_eng_aligned_eng0159,2
s2_2_eng_aligned_eng0160,1
s2_2_eng_aligned_eng0164,1
s2_2_eng_aligned_eng0165,1
s2_2_eng_aligned_eng0166,1
s2_2_eng_aligned_eng0170,1
s2_2_eng_aligned_eng0174,2
s2_2_eng_aligned_eng0176,1
s2_2_eng_aligned_eng0177,2
s2_2_eng_aligned_eng0179,1
s2_2_eng_aligned_eng0180,1
s2_2_eng_aligned_eng0181,1
s2_2_eng_aligned_eng0182,2
s2_2_eng_aligned_eng0183,1
s2_2_eng_aligned_eng0184,2
s2_2_eng_aligned_eng0185,2
s2_2_eng_aligned_eng0186,1
s2_2_eng_aligned_eng0187,1
s2_2_eng_aligned_eng0188,2
s2_2_eng_aligned_eng0189,1
s2_2_eng_aligned_eng0190,2
s2_2_eng_aligned_eng0191,2
s2_2_eng_aligned_eng0192,2
s2_2_eng_aligned_eng0197,1
s2_2_eng_aligned_eng0198,2
s2_2_eng_aligned_eng0199,2
s2_2_eng_aligned_eng0200,3
s2_2_eng_aligned_eng0201,3
s2_2_eng_aligned_eng0203,2
s2_2_eng_aligned_eng0204,1
s2_2_eng_aligned_eng0205,1
s2_2_eng_aligned_eng0206,1
s2_2_eng_aligned_eng0207,1
s2_2_eng_aligned_eng0211,1
s2_2_eng_aligned_eng0212,2
s2_2_eng_aligned_eng0214,1
s2_2_eng_aligned_eng0216,1
s2_2_eng_aligned_eng0217,1
s2_2_eng_aligned_eng0218,2
s2_2_eng_aligned_eng0219,1
s2_2_eng_aligned_eng0222,1
s2_2_eng_aligned_eng0225,1
s2_2_eng_aligned_eng0226,1
s2_2_eng_aligned_eng0229,1
s2_2_eng_aligned_eng0230,1
s2_2_eng_aligned_eng0231,1
s2_2_eng_aligned_eng0232,1
s2_2_eng_aligned_eng0235,1
s2_2_eng_aligned_eng0236,1
s2_2_eng_aligned_eng0239,1
s2_2_eng_aligned_eng0240,1
s2_2_eng_aligned_eng0241,1
s2_2_eng_aligned_eng0244,3
s2_2_eng_aligned_eng0245,2
s2_2_eng_aligned_eng0246,1
s2_2_eng_aligned_eng0247,1
s2_2_eng_aligned_eng0248,1
s2_2_eng_aligned_eng0249,1
s2_2_eng_aligned_eng0251,2
s2_2_eng_aligned_eng0254,1
s2_2_eng_aligned_eng0257,1
s2_2_eng_aligned_eng0259,1
s2_2_eng_aligned_eng0260,1
s2_2_eng_aligned_eng0261,1
s2_2_eng_aligned_eng0263,1
s2_2_eng_aligned_eng0264,2
s2_2_eng_aligned_eng0268,2
s2_2_eng_aligned_eng0270,2
s2_2_eng_aligned_eng0271,1
s2_2_eng_aligned_eng0272,2
s2_2_eng_aligned_eng0273,1
s2_2_eng_aligned_eng0274,1
s2_2_eng_aligned_eng0275,1
s2_2_eng_aligned_eng0276,2
s2_2_eng_aligned_eng0279,1
s2_2_eng_aligned_eng0280,1
s2_2_eng_aligned_eng0281,1
s2_2_eng_aligned_eng0282,3
s2_2_eng_aligned_eng0285,1
s2_2_eng_aligned_eng0286,1
s2_2_eng_aligned_eng0287,2
s2_2_eng_aligned_eng0289,1
s2_2_eng_aligned_eng0291,2
s2_2_eng_aligned_eng0292,3
s2_3_eng_aligned_eng0005,2
s2_3_eng_aligned_eng0010,1
s2_3_eng_aligned_eng0011,1
s2_3_eng_aligned_eng0012,1
s2_3_eng_aligned_eng0013,1
s2_3_eng_aligned_eng0016,1
s2_3_eng_aligned_eng0018,1
s2_3_eng_aligned_eng0019,2
s2_3_eng_aligned_eng0021,1
s2_3_eng_aligned_eng0022,1
s2_3_eng_aligned_eng0026,1
s2_3_eng_aligned_eng0028,1
s2_3_eng_aligned_eng0029,1
s2_3_eng_aligned_eng0033,1
s2_3_eng_aligned_eng0034,1
s2_3_eng_aligned_eng0035,1
s2_3_eng_aligned_eng0036,1
s2_3_eng_aligned_eng0037,1
s2_3_eng_aligned_eng0039,1
s2_3_eng_aligned_eng0042,2
s2_3_eng_aligned_eng0043,1
s2_3_eng_aligned_eng0045,1
s2_3_eng_aligned_eng0046,1
s2_3_eng_aligned_eng0050,1
s2_3_eng_aligned_eng0051,1
s2_3_eng_aligned_eng0052,2
s2_3_eng_aligned_eng0054,1
s2_3_eng_aligned_eng0056,1
s2_3_eng_aligned_eng0057,1
s2_3_eng_aligned_eng0058,3
s2_3_eng_aligned_eng0059,3
s2_3_eng_aligned_eng0062,1
s2_3_eng_aligned_eng0063,1
s2_3_eng_aligned_eng0064,1
s2_3_eng_aligned_eng0065,1
s2_3_eng_aligned_eng0066,1
s2_3_eng_aligned_eng0069,1
s2_3_eng_aligned_eng0070,1
s2_3_eng_aligned_eng0071,1
s2_3_eng_aligned_eng0073,1
s2_3_eng_aligned_eng0074,2
s2_3_eng_aligned_eng0075,3
s2_3_eng_aligned_eng0076,1
s2_3_eng_aligned_eng0077,1
s2_3_eng_aligned_eng0078,1
s2_3_eng_aligned_eng0079,1
s2_3_eng_aligned_eng0080,1
s2_3_eng_aligned_eng0081,2
s2_3_eng_aligned_eng0082,1
s2_3_eng_aligned_eng0084,1
s2_3_eng_aligned_eng0087,1
s2_3_eng_aligned_eng0089,1
s2_3_eng_aligned_eng0090,1
s2_3_eng_aligned_eng0092,1
s2_3_eng_aligned_eng0093,1
s2_3_eng_aligned_eng0094,3
s2_3_eng_aligned_eng0097,1
s2_3_eng_aligned_eng0101,2
s2_3_eng_aligned_eng0102,1
s2_3_eng_aligned_eng0103,1
s2_3_eng_aligned_eng0104,1
s2_3_eng_aligned_eng0105,3
s2_3_eng_aligned_eng0106,1
s2_3_eng_aligned_eng0107,1
s2_3_eng_aligned_eng0109,1
s2_3_eng_aligned_eng0111,1
s2_3_eng_aligned_eng0112,2
s2_3_eng_aligned_eng0113,1
s2_3_eng_aligned_eng0114,1
s2_3_eng_aligned_eng0117,1
s2_3_eng_aligned_eng0118,1
s2_3_eng_aligned_eng0120,1
s2_3_eng_aligned_eng0121,1
s2_3_eng_aligned_eng0122,1
s2_3_eng_aligned_eng0123,1
s2_3_eng_aligned_eng0124,4
s2_3_eng_aligned_eng0125,1
s2_3_eng_aligned_eng0126,1
s2_3_eng_aligned_eng0128,2
s2_3_eng_aligned_eng0129,2
s2_3_eng_aligned_eng0130,1
s2_3_eng_aligned_eng0131,2
s2_3_eng_aligned_eng0132,1
s2_3_eng_aligned_eng0133,2
s2_3_eng_aligned_eng0134,2
s2_3_eng_aligned_eng0137,1
s2_3_eng_aligned_eng0141,2
s2_3_eng_aligned_eng0142,1
s2_3_eng_aligned_eng0143,1
s2_3_eng_aligned_eng0144,1
s2_3_eng_aligned_eng0147,2
s2_3_eng_aligned_eng0148,1
s2_3_eng_aligned_eng0150,1
s2_3_eng_aligned_eng0151,1
s2_3_eng_aligned_eng0152,1
s2_3_eng_aligned_eng0156,1
s2_3_eng_aligned_eng0157,1
s2_3_eng_aligned_eng0158,1
s2_3_eng_aligned_eng0159,1
s2_3_eng_aligned_eng0160,2
s2_3_eng_aligned_eng0161,1
s2_3_eng_aligned_eng0165,1
s2_3_eng_aligned_eng0166,1
s2_3_eng_aligned_eng0169,1
s2_3_eng_aligned_eng0170,1
s2_3_eng_aligned_eng0174,1
s2_3_eng_aligned_eng0175,1
s2_3_eng_aligned_eng0176,1
s2_3_eng_aligned_eng0178,1
s2_3_eng_aligned_eng0179,1
s2_3_eng_aligned_eng0180,1
s2_3_eng_aligned_eng0181,2
s2_3_eng_aligned_eng0184,4
s2_3_eng_aligned_eng0185,1
s2_3_eng_aligned_eng0186,1
s2_3_eng_aligned_eng0187,2
s2_3_eng_aligned_eng0188,1
s2_3_eng_aligned_eng0190,1
s2_3_eng_aligned_eng0192,2
s2_3_eng_aligned_eng0194,2
s2_3_eng_aligned_eng0195,1
s2_3_eng_aligned_eng0198,1
s2_3_eng_aligned_eng0199,1
s2_3_eng_aligned_eng0200,1
s2_3_eng_aligned_eng0201,1
s2_3_eng_aligned_eng0202,1
s2_3_eng_aligned_eng0203,1
s2_3_eng_aligned_eng0204,1
s2_3_eng_aligned_eng0205,1
s2_3_eng_aligned_eng0206,1
s2_3_eng_aligned_eng0207,1
s2_3_eng_aligned_eng0209,1
s2_3_eng_aligned_eng0211,1
s2_3_eng_aligned_eng0212,1
s2_3_eng_aligned_eng0215,1
s2_3_eng_aligned_eng0216,1
s2_3_eng_aligned_eng0218,1
s2_3_eng_aligned_eng0219,1
s2_3_eng_aligned_eng0222,1
s2_3_eng_aligned_eng0224,1
s2_3_eng_aligned_eng0226,2
s2_3_eng_aligned_eng0227,1
s2_3_eng_aligned_eng0230,1
s2_3_eng_aligned_eng0233,2
s2_3_eng_aligned_eng0235,1
s2_3_eng_aligned_eng0236,1
s2_3_eng_aligned_eng0237,1
s2_3_eng_aligned_eng0243,1
s2_3_eng_aligned_eng0244,2
s2_3_eng_aligned_eng0245,1
s2_3_eng_aligned_eng0246,1
s2_3_eng_aligned_eng0247,2
s2_3_eng_aligned_eng0248,1
s2_3_eng_aligned_eng0250,1
s2_3_eng_aligned_eng0251,1
s2_3_eng_aligned_eng0252,1
s2_3_eng_aligned_eng0253,1
s2_3_eng_aligned_eng0254,1
s2_3_eng_aligned_eng0256,1
s2_3_eng_aligned_eng0259,3
s2_3_eng_aligned_eng0261,2
s2_3_eng_aligned_eng0262,1
s2_3_eng_aligned_eng0264,1
s2_3_eng_aligned_eng0266,3
s2_3_eng_aligned_eng0267,1
s2_3_eng_aligned_eng0268,1
s2_3_eng_aligned_eng0269,1
s2_3_eng_aligned_eng0271,1
s2_3_eng_aligned_eng0276,2
s2_3_eng_aligned_eng0278,2
s2_3_eng_aligned_eng0280,3
s2_3_eng_aligned_eng0281,1
s2_3_eng_aligned_eng0282,2
s2_3_eng_aligned_eng0283,1
s2_3_eng_aligned_eng0284,1
s2_3_eng_aligned_eng0287,2
s2_3_eng_aligned_eng0288,1
s2_3_eng_aligned_eng0289,1
s2_3_eng_aligned_eng0290,2
s2_3_eng_aligned_eng0292,3
s2_3_eng_aligned_eng0293,1
s2_3_eng_aligned_eng0295,2
s2_3_eng_aligned_eng0297,2
s2_3_eng_aligned_eng0298,1
s2_3_eng_aligned_eng0301,3
s2_3_eng_aligned_eng0304,2
s2_3_eng_aligned_eng0306,2
s2_3_eng_aligned_eng0307,1
s2_3_eng_aligned_eng0310,2
s2_3_eng_aligned_eng0312,1
s2_3_eng_aligned_eng0313,1
s2_3_eng_aligned_eng0315,2
s2_3_eng_aligned_eng0317,2
s2_3_eng_aligned_eng0318,2
s2_3_eng_aligned_eng0319,2
s2_3_eng_aligned_eng0320,1
s2_3_eng_aligned_eng0321,2
s2_3_eng_aligned_eng0323,1
s2_3_eng_aligned_eng0324,2
s2_3_eng_aligned_eng0325,1
s2_3_eng_aligned_eng0326,2
s2_3_eng_aligned_eng0327,1
s2_3_eng_aligned_eng0328,1
s2_3_eng_aligned_eng0330,1
s2_3_eng_aligned_eng0331,1
s2_3_eng_aligned_eng0333,2
s2_3_eng_aligned_eng0334,1
s2_3_eng_aligned_eng0335,2
s2_3_eng_aligned_eng0336,1
s2_3_eng_aligned_eng0337,3
s2_3_eng_aligned_eng0341,2
s2_3_eng_aligned_eng0342,1
s2_3_eng_aligned_eng0343,1
s2_3_eng_aligned_eng0344,2
s2_3_eng_aligned_eng0345,3
s2_3_eng_aligned_eng0346,1
s2_3_eng_aligned_eng0347,1
s2_3_eng_aligned_eng0349,2
s2_3_eng_aligned_eng0350,1
s2_3_eng_aligned_eng0351,4
s2_3_eng_aligned_eng0352,1
s2_3_eng_aligned_eng0355,1
s2_3_eng_aligned_eng0356,1
s2_3_eng_aligned_eng0357,1
s2_3_eng_aligned_eng0359,1
s2_3_eng_aligned_eng0361,1
s2_3_eng_aligned_eng0362,3
s2_3_eng_aligned_eng0367,2
s2_3_eng_aligned_eng0368,1
s2_3_eng_aligned_eng0369,1
s2_3_eng_aligned_eng0373,1
s2_3_eng_aligned_eng0374,1
s2_4_eng_aligned_eng0003,1
s2_4_eng_aligned_eng0004,1
s2_4_eng_aligned_eng0005,1
s2_4_eng_aligned_eng0006,1
s2_4_eng_aligned_eng0010,2
s2_4_eng_aligned_eng0015,1
s2_4_eng_aligned_eng0016,1
s2_4_eng_aligned_eng0019,1
s2_4_eng_aligned_eng0020,1
s2_4_eng_aligned_eng0021,1
s2_4_eng_aligned_eng0022,2
s2_4_eng_aligned_eng0024,1
s2_4_eng_aligned_eng0025,1
s2_4_eng_aligned_eng0026,1
s2_4_eng_aligned_eng0027,1
s2_4_eng_aligned_eng0029,2
s2_4_eng_aligned_eng0030,1
s2_4_eng_aligned_eng0032,1
s2_4_eng_aligned_eng0033,1
s2_4_eng_aligned_eng0034,1
s2_4_eng_aligned_eng0036,1
s2_4_eng_aligned_eng0037,2
s2_4_eng_aligned_eng0039,1
s2_4_eng_aligned_eng0040,1
s2_4_eng_aligned_eng0042,4
s2_4_eng_aligned_eng0043,1
s2_4_eng_aligned_eng0044,2
s2_4_eng_aligned_eng0045,1
s2_4_eng_aligned_eng0046,3
s2_4_eng_aligned_eng0047,2
s2_4_eng_aligned_eng0049,1
s2_4_eng_aligned_eng0050,1
s2_4_eng_aligned_eng0054,1
s2_4_eng_aligned_eng0056,1
s2_4_eng_aligned_eng0057,1
s2_4_eng_aligned_eng0058,2
s2_4_eng_aligned_eng0059,1
s2_4_eng_aligned_eng0060,1
s2_4_eng_aligned_eng0062,1
s2_4_eng_aligned_eng0063,1
s2_4_eng_aligned_eng0064,1
s2_4_eng_aligned_eng0066,1
s2_4_eng_aligned_eng0067,1
s2_4_eng_aligned_eng0070,1
s2_4_eng_aligned_eng0071,3
s2_4_eng_aligned_eng0072,1
s2_4_eng_aligned_eng0073,3
s2_4_eng_aligned_eng0074,1
s2_4_eng_aligned_eng0080,1
s2_4_eng_aligned_eng0081,1
s2_4_eng_aligned_eng0082,1
s2_4_eng_aligned_eng0086,1
s2_4_eng_aligned_eng0090,2
s2_4_eng_aligned_eng0091,1
s2_4_eng_aligned_eng0092,1
s2_4_eng_aligned_eng0095,1
s2_4_eng_aligned_eng0096,1
s2_4_eng_aligned_eng0097,1
s2_4_eng_aligned_eng0101,1
s2_4_eng_aligned_eng0102,1
s2_4_eng_aligned_eng0103,1
s2_4_eng_aligned_eng0109,1
s2_4_eng_aligned_eng0110,1
s2_4_eng_aligned_eng0111,1
s2_4_eng_aligned_eng0112,3
s2_4_eng_aligned_eng0114,1
s2_4_eng_aligned_eng0115,1
s2_4_eng_aligned_eng0117,4
s2_4_eng_aligned_eng0118,2
s2_4_eng_aligned_eng0119,2
s2_4_eng_aligned_eng0120,1
s2_4_eng_aligned_eng0122,1
s2_4_eng_aligned_eng0123,2
s2_4_eng_aligned_eng0124,1
s2_4_eng_aligned_eng0125,1
s2_4_eng_aligned_eng0127,1
s2_4_eng_aligned_eng0128,1
s2_4_eng_aligned_eng0129,1
s2_4_eng_aligned_eng0130,2
s2_4_eng_aligned_eng0132,1
s2_4_eng_aligned_eng0134,1
s2_4_eng_aligned_eng0135,2
s2_4_eng_aligned_eng0137,1
s2_4_eng_aligned_eng0138,1
s2_4_eng_aligned_eng0140,1
s2_4_eng_aligned_eng0141,2
s2_4_eng_aligned_eng0142,1
s2_4_eng_aligned_eng0143,2
s2_4_eng_aligned_eng0146,2
s2_4_eng_aligned_eng0147,2
s2_4_eng_aligned_eng0148,1
s2_4_eng_aligned_eng0149,1
s2_4_eng_aligned_eng0151,1
s2_4_eng_aligned_eng0152,2
s2_4_eng_aligned_eng0153,1
s2_4_eng_aligned_eng0155,1
s2_4_eng_aligned_eng0157,2
s2_4_eng_aligned_eng0158,1
s2_4_eng_aligned_eng0159,1
s2_4_eng_aligned_eng0161,1
s2_4_eng_aligned_eng0162,1
s2_4_eng_aligned_eng0164,1
s2_4_eng_aligned_eng0166,1
s2_4_eng_aligned_eng0167,2
s2_4_eng_aligned_eng0169,2
s2_4_eng_aligned_eng0170,2
s2_4_eng_aligned_eng0174,2
s2_4_eng_aligned_eng0178,1
s2_4_eng_aligned_eng0179,1
s2_4_eng_aligned_eng0180,3
s2_4_eng_aligned_eng0182,3
s2_4_eng_aligned_eng0183,1
s2_4_eng_aligned_eng0185,1
s2_4_eng_aligned_eng0186,2
s2_4_eng_aligned_eng0189,1
s2_4_eng_aligned_eng0191,3
s2_4_eng_aligned_eng0195,2
s2_4_eng_aligned_eng0196,1
s2_4_eng_aligned_eng0197,1
s2_4_eng_aligned_eng0198,2
s2_4_eng_aligned_eng0199,1
s2_4_eng_aligned_eng0201,1
s2_4_eng_aligned_eng0202,1
s2_4_eng_aligned_eng0203,2
s2_4_eng_aligned_eng0204,1
s2_4_eng_aligned_eng0206,1
s2_4_eng_aligned_eng0213,2
s2_4_eng_aligned_eng0215,2
s2_4_eng_aligned_eng0216,1
s2_4_eng_aligned_eng0217,1
s2_4_eng_aligned_eng0218,1
s2_4_eng_aligned_eng0220,1
s2_4_eng_aligned_eng0222,1
s2_4_eng_aligned_eng0223,1
s2_4_eng_aligned_eng0224,1
s2_4_eng_aligned_eng0225,1
s2_4_eng_aligned_eng0226,2
s2_4_eng_aligned_eng0227,1
s2_4_eng_aligned_eng0228,1
s2_4_eng_aligned_eng0229,2
s2_4_eng_aligned_eng0230,1
s2_4_eng_aligned_eng0231,3
s2_4_eng_aligned_eng0233,3
s2_4_eng_aligned_eng0234,1
s2_4_eng_aligned_eng0235,1
s2_4_eng_aligned_eng0239,2
s2_4_eng_aligned_eng0241,1
s2_4_eng_aligned_eng0242,1
s2_4_eng_aligned_eng0243,3
s2_4_eng_aligned_eng0245,1
s2_4_eng_aligned_eng0246,1
s2_4_eng_aligned_eng0247,1
s2_4_eng_aligned_eng0248,1
s2_4_eng_aligned_eng0250,2
s2_4_eng_aligned_eng0252,2
s2_4_eng_aligned_eng0256,2
s2_4_eng_aligned_eng0258,1
s2_4_eng_aligned_eng0259,1
s2_4_eng_aligned_eng0260,2
s2_4_eng_aligned_eng0261,2
s2_4_eng_aligned_eng0264,1
s2_4_eng_aligned_eng0266,1
s2_4_eng_aligned_eng0269,1
s2_4_eng_aligned_eng0270,1
s2_4_eng_aligned_eng0271,2
s2_4_eng_aligned_eng0272,1
s2_4_eng_aligned_eng0274,1
s2_4_eng_aligned_eng0275,1
s2_4_eng_aligned_eng0276,1
s2_4_eng_aligned_eng0277,4
s2_4_eng_aligned_eng0282,1
s2_4_eng_aligned_eng0286,1
s2_4_eng_aligned_eng0288,2
s2_4_eng_aligned_eng0289,1
s2_4_eng_aligned_eng0290,1
s2_4_eng_aligned_eng0291,2
s2_4_eng_aligned_eng0292,1
s2_4_eng_aligned_eng0294,1
s2_4_eng_aligned_eng0295,1
s2_4_eng_aligned_eng0296,1
s2_4_eng_aligned_eng0297,3
s2_4_eng_aligned_eng0298,2
s2_4_eng_aligned_eng0299,1
s2_4_eng_aligned_eng0300,1
s2_4_eng_aligned_eng0301,2
s2_4_eng_aligned_eng0302,3
s2_4_eng_aligned_eng0303,3
s2_4_eng_aligned_eng0304,3
s2_4_eng_aligned_eng0305,1
s2_4_eng_aligned_eng0306,1
s2_4_eng_aligned_eng0307,1
s2_4_eng_aligned_eng0309,1
s2_4_eng_aligned_eng0310,2
s2_4_eng_aligned_eng0311,1
s2_4_eng_aligned_eng0312,1
s2_4_eng_aligned_eng0313,1
s2_4_eng_aligned_eng0314,3
s2_4_eng_aligned_eng0315,1
s2_4_eng_aligned_eng0317,1
s2_4_eng_aligned_eng0318,2
s2_4_eng_aligned_eng0319,1
s2_4_eng_aligned_eng0320,1
s2_4_eng_aligned_eng0321,2
s2_4_eng_aligned_eng0322,4
s2_4_eng_aligned_eng0325,2
s2_4_eng_aligned_eng0326,1
s2_4_eng_aligned_eng0327,1
s2_4_eng_aligned_eng0328,1
s2_4_eng_aligned_eng0329,1
s2_4_eng_aligned_eng0330,1
s2_4_eng_aligned_eng0331,1
s2_4_eng_aligned_eng0332,1
s2_4_eng_aligned_eng0333,3
s2_4_eng_aligned_eng0334,1
s2_4_eng_aligned_eng0335,1
s2_4_eng_aligned_eng0336,1
s2_4_eng_aligned_eng0337,3
s2_4_eng_aligned_eng0339,1
s2_4_eng_aligned_eng0340,1
s2_4_eng_aligned_eng0341,2
s2_4_eng_aligned_eng0343,1
s2_4_eng_aligned_eng0345,1
s2_4_eng_aligned_eng0347,1
s2_4_eng_aligned_eng0348,2
s2_4_eng_aligned_eng0349,1
s2_4_eng_aligned_eng0350,1
s2_4_eng_aligned_eng0351,1
s2_4_eng_aligned_eng0352,1
s2_4_eng_aligned_eng0353,1
s2_4_eng_aligned_eng0355,1
s2_4_eng_aligned_eng0357,1
s2_4_eng_aligned_eng0359,2
s2_4_eng_aligned_eng0360,1
s2_4_eng_aligned_eng0362,1
s2_4_eng_aligned_eng0364,1
s2_4_eng_aligned_eng0365,2
s2_4_eng_aligned_eng0366,1
s2_4_eng_aligned_eng0367,1
s2_4_eng_aligned_eng0368,1
s2_4_eng_aligned_eng0369,1
s2_4_eng_aligned_eng0370,1
s2_4_eng_aligned_eng0372,1
s2_4_eng_aligned_eng0373,1
s2_4_eng_aligned_eng0374,1
s2_4_eng_aligned_eng0375,1
s2_4_eng_aligned_eng0377,1
s2_4_eng_aligned_eng0378,1
s2_4_eng_aligned_eng0380,1
s2_4_eng_aligned_eng0382,1
s2_4_eng_aligned_eng0384,1
s2_4_eng_aligned_eng0386,2
s2_4_eng_aligned_eng0388,1
s2_4_eng_aligned_eng0390,3
s2_4_eng_aligned_eng0391,1
s2_4_eng_aligned_eng0392,1
s2_4_eng_aligned_eng0394,1
s2_4_eng_aligned_eng0395,1
s2_4_eng_aligned_eng0397,2
s2_4_eng_aligned_eng0398,1
s2_4_eng_aligned_eng0399,1
s2_4_eng_aligned_eng0400,1
s2_4_eng_aligned_eng0402,2
s2_4_eng_aligned_eng0404,2
s2_4_eng_aligned_eng0405,1
s2_4_eng_aligned_eng0406,1
s2_4_eng_aligned_eng0407,1
s2_4_eng_aligned_eng0408,1
s2_4_eng_aligned_eng0409,3
s2_4_eng_aligned_eng0413,1
s2_4_eng_aligned_eng0414,1
s2_4_eng_aligned_eng0415,1
s2_4_eng_aligned_eng0416,1
s2_4_eng_aligned_eng0417,3
s2_4_eng_aligned_eng0418,3
s2_4_eng_aligned_eng0419,2
s2_4_eng_aligned_eng0420,1
s2_4_eng_aligned_eng0421,1
s2_4_eng_aligned_eng0422,3
s2_4_eng_aligned_eng0423,1
s2_4_eng_aligned_eng0424,1
s2_4_eng_aligned_eng0426,1
s2_4_eng_aligned_eng0428,1
s2_4_eng_aligned_eng0429,3
s2_4_eng_aligned_eng0434,1
s2_4_eng_aligned_eng0436,1
s2_4_eng_aligned_eng0438,1
s2_4_eng_aligned_eng0439,1
s2_4_eng_aligned_eng0440,1
s2_4_eng_aligned_eng0441,1
s2_4_eng_aligned_eng0443,1
s2_4_eng_aligned_eng0444,3
s2_4_eng_aligned_eng0445,1
s2_4_eng_aligned_eng0447,1
s2_4_eng_aligned_eng0448,1
s2_4_eng_aligned_eng0449,1
s2_4_eng_aligned_eng0450,2
s2_4_eng_aligned_eng0452,2
s2_4_eng_aligned_eng0453,1
s2_4_eng_aligned_eng0454,1
s2_4_eng_aligned_eng0456,1
s2_4_eng_aligned_eng0458,1
s2_4_eng_aligned_eng0459,2
s2_4_eng_aligned_eng0460,2
s2_4_eng_aligned_eng0461,3
s2_4_eng_aligned_eng0462,1
s2_4_eng_aligned_eng0465,1
s2_5_eng_aligned_eng0002,1
s2_5_eng_aligned_eng0004,1
s2_5_eng_aligned_eng0005,1
s2_5_eng_aligned_eng0006,1
s2_5_eng_aligned_eng0009,1
s2_5_eng_aligned_eng0010,2
s2_5_eng_aligned_eng0012,2
s2_5_eng_aligned_eng0014,1
s2_5_eng_aligned_eng0015,3
s2_5_eng_aligned_eng0016,1
s2_5_eng_aligned_eng0017,2
s2_5_eng_aligned_eng0018,1
s2_5_eng_aligned_eng0019,1
s2_5_eng_aligned_eng0025,1
s2_5_eng_aligned_eng0026,1
s2_5_eng_aligned_eng0027,1
s2_5_eng_aligned_eng0029,1
s2_5_eng_aligned_eng0030,1
s2_5_eng_aligned_eng0032,1
s2_5_eng_aligned_eng0033,1
s2_5_eng_aligned_eng0036,1
s2_5_eng_aligned_eng0037,1
s2_5_eng_aligned_eng0038,2
s2_5_eng_aligned_eng0039,2
s2_5_eng_aligned_eng0041,1
